UMAP 1,UMAP 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
34.782806,253.09003,-1,EPI_ISL_4381354,Alpha,B.1.1.7,2021-04-30
-2.4044647,140.7464,-1,EPI_ISL_1191671,Alpha,B.1.1.7,2021-02-05
9.88035,-24.348148,-1,EPI_ISL_2453073,Alpha,B.1.1.7,2021-05
35.642227,253.20728,-1,EPI_ISL_1760299,Alpha,B.1.1.7,2021-03-02
-2.0686646,140.96521,-1,EPI_ISL_2612592,Alpha,B.1.1.7,2021-06-08
-2.8654633,140.56677,-1,EPI_ISL_1288098,Alpha,B.1.1.7,2021-03-01
9.856811,-24.22319,-1,EPI_ISL_12013701,Alpha,B.1.1.7,2021-07-15
9.59547,235.34796,-1,EPI_ISL_1356268,Alpha,B.1.1.7,2021-03-09
-19.919983,170.57458,-1,EPI_ISL_1572447,Alpha,B.1.1.7,2021-03-25
15.400173,259.7151,-1,EPI_ISL_1594404,Alpha,B.1.1.7,2021-03-30
9.94286,-24.269768,-1,EPI_ISL_2757584,Alpha,B.1.1.7,2021-05-28
11.535401,-37.02932,-1,EPI_ISL_1684472,Alpha,B.1.1.7,2021-04-04
-8.238915,2.212926,-1,EPI_ISL_1729796,Alpha,B.1.1.7,2021-03-30
11.535442,-37.03699,-1,EPI_ISL_2361279,Alpha,B.1.1.7,2021-05
11.347935,-37.20097,-1,EPI_ISL_1193407,Alpha,B.1.1,2021-03-03
11.394678,-37.17758,-1,EPI_ISL_2031120,Alpha,B.1.1.7,2021-03-09
9.958366,-24.26985,-1,EPI_ISL_2406493,Alpha,B.1.1.7,2021-05-07
-18.183609,9.065246,-1,EPI_ISL_2597595,Alpha,B.1.1.7,2021-04-11
34.4001,253.41827,-1,EPI_ISL_2361319,Alpha,B.1.1.7,2021-05
35.243805,252.85571,-1,EPI_ISL_1895349,Alpha,B.1.1.7,2021-03-15
-2.693596,141.11353,-1,EPI_ISL_1742762,Alpha,B.1.1.7,2021-04-01
34.720367,253.56671,-1,EPI_ISL_2326304,Alpha,B.1.1.7,2021-04-06
9.973955,-24.238647,-1,EPI_ISL_1211960,Alpha,B.1.1.7,2021-02-26
9.817839,-24.38697,-1,EPI_ISL_1799868,Alpha,B.1.1.7,2021-04-09
9.942773,-24.285522,-1,EPI_ISL_2475480,Alpha,B.1.1.7,2021-05-26
-7.6645126,4.323923,-1,EPI_ISL_2798993,Alpha,B.1.1.7,2021-05-24
-7.601987,4.3940754,-1,EPI_ISL_2469815,Alpha,B.1.1.7,2021-05-29
-8.589663,3.119008,-1,EPI_ISL_7883812,Alpha,B.1.1.7,2021-04-23
11.519685,-37.060394,-1,EPI_ISL_4081280,Alpha,B.1.1.7,2021-02
9.934851,-24.285637,-1,EPI_ISL_1967500,Alpha,B.1.1,2021-04-05
9.544228,-20.67602,-1,EPI_ISL_7270239,Alpha,B.1.1.7,2021-10-05
-16.98402,14.269537,-1,EPI_ISL_2149731,Alpha,B.1.1.7,2021-04-22
11.519797,-37.052643,-1,EPI_ISL_1696533,Alpha,B.1.1.7,2021-01-28
11.535366,-37.02129,-1,EPI_ISL_2046812,Alpha,B.1.1.7,2021-05-03
35.079727,253.10577,-1,EPI_ISL_1846759,Alpha,B.1.1.7,2021-04-19
35.235977,253.64484,-1,EPI_ISL_3012566,Alpha,B.1.1.7,2021-06
-8.701363,332.4886,-1,EPI_ISL_1435310,Alpha,B.1.1.7,2021-03-12
-16.009863,10.846825,-1,EPI_ISL_2792430,Alpha,B.1.1.7,2021-05-11
-16.009808,10.854574,-1,EPI_ISL_1659638,Alpha,B.1.1.7,2021-03-31
-15.447235,11.448389,-1,EPI_ISL_1451276,Alpha,B.1.1.7,2021-03-01
-18.160393,9.112095,-1,EPI_ISL_1623742,Alpha,B.1.1.7,2021-03-30
9.958448,-24.285473,-1,EPI_ISL_2179728,Alpha,B.1.1.7,2021-04-20
12.816664,-35.1384,-1,EPI_ISL_10146008,Alpha,B.1.1.7,2021-04-01
-17.061935,14.269474,-1,EPI_ISL_1796192,Alpha,B.1.1.7,2021-04-10
-7.6722174,4.331541,-1,EPI_ISL_13461955,Alpha,B.1.1.7,2021-04
-7.656646,4.331623,-1,EPI_ISL_2085116,Alpha,B.1.1.7,2021-02-21
9.942771,-24.301214,-1,EPI_ISL_11991774,Alpha,B.1.1.7,2021-07-22
-6.875268,5.0660625,-1,EPI_ISL_15649882,Alpha,B.1.1.7,2021-05-14
-16.999748,14.331949,-1,EPI_ISL_3487847,Alpha,B.1.1.7,2021-04-18
9.97415,-24.238543,-1,EPI_ISL_2440698,Alpha,B.1.1.7,2021-05-20
-7.6564713,4.3472557,-1,EPI_ISL_1207592,Alpha,B.1.1.7,2021-02-25
9.966172,-24.269758,-1,EPI_ISL_11036434,Alpha,B.1.1.7,2021-07-03
-16.0096,10.846775,-1,EPI_ISL_1629823,Alpha,B.1.1.7,2021-03-27
9.981791,-24.230717,-1,EPI_ISL_2153089,Alpha,B.1.1.7,2021-03-25
-18.175716,9.072891,-1,EPI_ISL_1553783,Alpha,B.1.1.7,2021-03-13
-17.069988,14.277267,-1,EPI_ISL_2138376,Alpha,B.1.1.7,2021-05-10
-18.167866,9.088846,-1,EPI_ISL_2185191,Alpha,B.1.1.7,2021-05-05
-2.2562256,15.715205,-1,EPI_ISL_1297239,Alpha,B.1.1.7,2021-01-25
-9.03126,4.31633,-1,EPI_ISL_2716477,Alpha,Q.3,2021-06-05
-8.27008,2.1815977,-1,EPI_ISL_1293707,Alpha,B.1.1.7,2021-03-10
9.942768,-24.277964,-1,EPI_ISL_1743287,Alpha,B.1.1.7,2021-03
-18.183754,9.065105,-1,EPI_ISL_1922439,Alpha,B.1.1.7,2021-04-12
11.364353,-22.574173,-1,EPI_ISL_3797908,Alpha,B.1.1.7,2021-08-23
9.950682,-24.27,-1,EPI_ISL_3452949,Alpha,B.1.1.7,2021-06-01
-7.656395,4.3552065,-1,EPI_ISL_2306834,Alpha,B.1.1.7,2021-05-12
11.504025,-37.060265,-1,EPI_ISL_4026491,Alpha,B.1.1.7,2021-02-18
12.027676,-36.380707,-1,EPI_ISL_1013671,Alpha,B.1.1.7,2021-02-02
9.950501,-24.269955,-1,EPI_ISL_1721010,Alpha,B.1.1.7,2021-03-31
-16.001886,10.870364,-1,EPI_ISL_1189647,Alpha,B.1.1.7,2021-02-24
9.99737,-24.3559,-1,EPI_ISL_12011264,Alpha,B.1.1.7,2021-07-17
11.535303,-37.036915,-1,EPI_ISL_2760615,Alpha,B.1,2021-06-17
9.981817,-24.24654,-1,EPI_ISL_3154985,Alpha,B.1.1.7,2021-07-13
-17.030825,14.300585,-1,EPI_ISL_2834803,Alpha,B.1.1.7,2021-05-19
11.519695,-37.036926,-1,EPI_ISL_2604634,Alpha,B.1.1.7,2021-03-27
9.950605,-24.285576,-1,EPI_ISL_1439178,Alpha,B.1.1.7,2021-03-20
12.840075,-35.13058,-1,EPI_ISL_10149548,Alpha,B.1.1.7,2021-04-28
11.51201,-37.037132,-1,EPI_ISL_2597504,Alpha,B.1.1.7,2021-03-28
-16.04876,10.862344,-1,EPI_ISL_1011815,Alpha,B.1.1.7,2021-02-08
-18.183825,9.065163,-1,EPI_ISL_2320289,Alpha,B.1.1.7,2021-05-09
-17.0232,14.285198,-1,EPI_ISL_2637827,Alpha,B.1.1.7,2021-06-07
11.527591,-37.021446,-1,EPI_ISL_3671215,Alpha,B.1.1.7,2021-06-03
9.942712,-24.261919,-1,EPI_ISL_1971073,Alpha,B.1.1.7,2021-04-13
-9.031289,4.316298,-1,EPI_ISL_1488870,Alpha,B.1.1.7,2021-03-23
10.333284,-23.707397,-1,EPI_ISL_1960934,Alpha,B.1.1.7,2021-04-06
11.527531,-37.029312,-1,EPI_ISL_1842632,Alpha,B.1.1.7,2021-02-13
13.004177,-35.412086,-1,EPI_ISL_2647543,Alpha,B.1.1.7,2021-05-24
11.503976,-37.044907,-1,EPI_ISL_1307547,Alpha,B.1.1.7,2021-03-10
-16.095713,10.776563,-1,EPI_ISL_1587779,Alpha,B.1.1.7,2021-03-31
11.55096,-37.02926,-1,EPI_ISL_1681647,Alpha,B.1.1.7,2021-04-12
-17.023113,14.300802,-1,EPI_ISL_2368165,Alpha,B.1.1.7,2021-05-19
-18.175808,9.073126,-1,EPI_ISL_1759356,Alpha,B.1.1.7,2021-03-31
-15.61994,11.213524,-1,EPI_ISL_2016000,Alpha,B.1.1.7,2021-04-26
11.535294,-37.021324,-1,EPI_ISL_1304202,Alpha,B.1.1.7,2021-01-25
9.927121,-24.301262,-1,EPI_ISL_2774000,Alpha,B.1.1.7,2021-06-27
-18.191547,8.99489,-1,EPI_ISL_2324159,Alpha,B.1.1.7,2021-05-12
-16.999577,14.324293,-1,EPI_ISL_2115256,Alpha,B.1.1.7,2021-04-30
-17.015352,14.308653,-1,EPI_ISL_2109452,Alpha,B.1.1.7,2021-04-22
11.519571,-37.021374,-1,EPI_ISL_1643531,Alpha,B.1.1.7,2021-04-09
12.925983,-34.79464,-1,EPI_ISL_4174482,Alpha,B.1.1.7,2021-05-07
9.966206,-24.309021,-1,EPI_ISL_1300810,Alpha,B.1.1.7,2021-02-07
9.927244,-24.269953,-1,EPI_ISL_2374082,Alpha,B.1.1.7,2021-04-27
9.9351,-24.26991,-1,EPI_ISL_2504065,Alpha,B.1.1.7,2021-06-03
11.519724,-37.068096,-1,EPI_ISL_3014496,Alpha,B.1.1.7,2021-04-14
9.950741,-24.261988,-1,EPI_ISL_11036458,Alpha,B.1.1.7,2021-07-21
11.425987,-37.138603,-1,EPI_ISL_3998651,Alpha,B.1.1.7,2021-05-17
11.449332,-37.099422,-1,EPI_ISL_2844231,Alpha,B.1.1.7,2021-06-10
-18.254047,9.002819,-1,EPI_ISL_2247317,Alpha,B.1.1.7,2021-05-01
11.512082,-37.03695,-1,EPI_ISL_1753712,Alpha,B.1.1.7,2021-04-20
11.488499,-37.075935,-1,EPI_ISL_3087849,Alpha,B.1.1.7,2021-06-05
9.911431,-24.293373,-1,EPI_ISL_2314345,Alpha,B.1.1.7,2021-05-12
11.551086,-37.15407,-1,EPI_ISL_5937722,Alpha,B.1.1.7,2021-06-27
-16.009644,10.85456,-1,EPI_ISL_1678368,Alpha,B.1.1.7,2021-03-22
-7.6566086,4.3394337,-1,EPI_ISL_2482780,Alpha,B.1.1.7,2021-05-20
11.512062,-37.037056,-1,EPI_ISL_1842583,Alpha,B.1.1.7,2021-02-10
-16.095724,10.776234,-1,EPI_ISL_6481213,Alpha,B.1.1.7,2021-07-05
-7.6487284,4.3550797,-1,EPI_ISL_2625900,Alpha,B.1.1.7,2021-06-03
11.519698,-37.05249,-1,EPI_ISL_1576917,Alpha,B.1.1.7,2021-03-31
9.935041,-24.28536,-1,EPI_ISL_2110537,Alpha,B.1.1.7,2021-04-12
-17.023067,14.30864,-1,EPI_ISL_1455903,Alpha,B.1.1.7,2021-03-12
-9.031227,4.3317585,-1,EPI_ISL_2502705,Alpha,B.1.1.7,2021-04-28
-8.589742,3.1110067,-1,EPI_ISL_1848322,Alpha,B.1.1.7,2021-04-15
-16.001842,10.846974,-1,EPI_ISL_2388617,Alpha,B.1.1.7,2021-05-14
