UMAP 1,UMAP 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
-21.7115,20.902029,7,EPI_ISL_2441001,Alpha,B.1.1.7,2021-05-13
-21.672617,20.972458,7,EPI_ISL_7018211,Alpha,B.1.1.7,2021-03-26
-21.641186,20.964664,7,EPI_ISL_2043992,Alpha,B.1.1.7,2021-05-03
-21.719341,20.902126,7,EPI_ISL_2894473,Alpha,B.1.1.7,2021-06-25
-21.758566,20.870869,7,EPI_ISL_2372645,Alpha,B.1.1.7,2021-05-03
-21.703754,20.909927,7,EPI_ISL_1680465,Alpha,B.1.1.7,2021-04-09
-21.719357,20.917677,7,EPI_ISL_1207706,Alpha,B.1.1.7,2021-02-26
-21.719433,20.89429,7,EPI_ISL_2000142,Alpha,B.1.1.7,2021-04-15
-21.75858,20.871113,7,EPI_ISL_2275941,Alpha,B.1.1.7,2021-05-18
-21.719412,20.92566,7,EPI_ISL_931709,Alpha,B.1.1.7,2021-01-25
-21.703974,20.933472,7,EPI_ISL_2290409,Alpha,B.1.1.7,2021-03-22
-21.695833,20.948961,7,EPI_ISL_2799705,Alpha,B.1.1.7,2021-04-11
-21.67236,20.980305,7,EPI_ISL_1705814,Alpha,B.1.1.7,2021-04-10
-21.719376,20.90208,7,EPI_ISL_4386697,Alpha,B.1.1.7,2021-04-24
-21.734991,20.878588,7,EPI_ISL_1690097,Alpha,B.1.1.7,2021-04-03
-21.66473,20.78479,7,EPI_ISL_1697510,Alpha,B.1.1.7,2021-04-13
-21.727299,20.909994,7,EPI_ISL_1799048,Alpha,B.1.1.7,2021-04-15
-21.758492,20.863092,7,EPI_ISL_2007515,Alpha,B.1.1.7,2021-04-17
-21.711536,20.91008,7,EPI_ISL_2903057,Alpha,B.1.1.7,2021-06-15
-21.74276,20.902079,7,EPI_ISL_1697774,Alpha,B.1.1.7,2021-04-14
-21.71946,20.94903,7,EPI_ISL_2677722,Alpha,B.1.1.7,2021-04-11
-21.703747,20.909895,7,EPI_ISL_2737919,Alpha,B.1.1.7,2021
-21.735006,20.886616,7,EPI_ISL_874667,Alpha,B.1.1.7,2021-01-12
-21.688202,20.933308,7,EPI_ISL_1669371,Alpha,B.1.1.7,2021-04-09
-21.703726,20.9099,7,EPI_ISL_2489678,Alpha,B.1.1.7,2021-05-27
-21.719286,20.894491,7,EPI_ISL_2161603,Alpha,B.1.1.7,2021-04-17
-21.813145,20.800478,7,EPI_ISL_879853,Alpha,B.1.1.7,2021-01-15
-21.688286,20.9334,7,EPI_ISL_1180001,Alpha,B.1.1.7,2021-01-28
-21.711487,20.89436,7,EPI_ISL_4082953,Alpha,B.1.1.7,2021-06-15
-21.735151,20.894554,7,EPI_ISL_1342210,Alpha,B.1.1.7,2021-03-18
-21.703735,20.909857,7,EPI_ISL_1287678,Alpha,B.1.1.7,2021-03-14
-21.695961,20.886625,7,EPI_ISL_2709213,Alpha,B.1.1.7,2021-05-19
-21.703772,20.909771,7,EPI_ISL_2856777,Alpha,B.1.1.7,2021-06-07
-21.914814,20.714684,7,EPI_ISL_2148115,Alpha,B.1.1.7,2021-05-03
-21.71946,20.894426,7,EPI_ISL_1889423,Alpha,B.1.1.7,2021-03-29
-21.758465,20.847433,7,EPI_ISL_1403864,Alpha,B.1.1.7,2021-03-09
-21.695957,20.925453,7,EPI_ISL_2303953,Alpha,B.1.1.7,2021-05-08
-21.70374,20.909914,7,EPI_ISL_2145975,Alpha,B.1.1.7,2021-04-30
-21.711586,20.90999,7,EPI_ISL_2148756,Alpha,B.1.1.7,2021-04-29
-21.727448,20.909855,7,EPI_ISL_1691538,Alpha,B.1.1.7,2021-04-04
-21.688118,20.925364,7,EPI_ISL_1758058,Alpha,B.1.1.7,2021-04-08
-21.703829,20.909988,7,EPI_ISL_1510826,Alpha,B.1.1.7,2021-03-23
-21.73518,20.89426,7,EPI_ISL_2691930,Alpha,B.1.1.7,2021-05-12
-21.703838,20.902203,7,EPI_ISL_864911,Alpha,B.1.1.7,2021-01-12
-20.32174,22.214344,7,EPI_ISL_2276225,Alpha,B.1.1.7,2021-04-07
-21.664701,20.96457,7,EPI_ISL_2545272,Alpha,B.1.1.7,2021-04-11
-21.75064,20.878708,7,EPI_ISL_1247410,Alpha,B.1.1.7,2021
-21.719582,20.902224,7,EPI_ISL_1181057,Alpha,B.1.1.7,2021-02-16
-21.703598,20.925665,7,EPI_ISL_2382737,Alpha,B.1.1.7,2021-05-04
-21.758238,20.925415,7,EPI_ISL_1596051,Alpha,B.1.1.7,2021-03-30
-21.688236,20.933361,7,EPI_ISL_4037000,Alpha,B.1.1.7,2021-06-03
-21.781752,20.902039,7,EPI_ISL_2093648,Alpha,B.1.1.7,2021-04-21
-21.719484,20.894402,7,EPI_ISL_880322,Alpha,B.1.1.7,2021-01-14
-21.75845,20.91011,7,EPI_ISL_3117801,Alpha,B.1.1.7,2021-04-30
-21.719547,20.90988,7,EPI_ISL_2674201,Alpha,B.1.1.7,2021-05-17
-21.774174,20.894106,7,EPI_ISL_2425605,Alpha,Q.4,2021-04-12
-21.703856,20.917933,7,EPI_ISL_2981494,Alpha,B.1.1.7,2021-06-15
-21.758495,20.910048,7,EPI_ISL_1854277,Alpha,B.1.1.7,2021-04-12
-21.695906,20.886646,7,EPI_ISL_2527632,Alpha,B.1.1.7,2021-06-03
-21.727287,20.894363,7,EPI_ISL_1250255,Alpha,B.1.1.7,2021-02-19
-21.7039,20.925552,7,EPI_ISL_2015347,Alpha,B.1.1.7,2021-04-19
-21.719383,20.909977,7,EPI_ISL_1217798,Alpha,B.1.1.7,2021-03-01
-21.74294,20.886726,7,EPI_ISL_3583562,Alpha,B.1.1.7,2021-06-28
-21.703726,20.878744,7,EPI_ISL_1528138,Alpha,B.1.1.7,2021-03-30
-21.727175,20.88618,7,EPI_ISL_1485180,Alpha,B.1.1.7,2021-03-26
-21.727295,20.910027,7,EPI_ISL_1209162,Alpha,B.1.1.7,2021-02-05
-21.727106,20.925554,7,EPI_ISL_1274872,Alpha,B.1.1.7,2021-03-08
-20.4149,22.222488,7,EPI_ISL_2463673,Alpha,B.1.1.7,2021-05-10
-21.695938,20.909735,7,EPI_ISL_1695977,Alpha,B.1.1.7,2021-03-01
-21.273796,21.480034,7,EPI_ISL_2374056,Alpha,B.1.1.7,2021-03-10
-21.711561,20.91775,7,EPI_ISL_2987115,Alpha,B.1.1.7,2021-06-01
-21.703962,20.917702,7,EPI_ISL_1628098,Alpha,B.1.1.7,2021-04-05
-21.711699,20.917696,7,EPI_ISL_990702,Alpha,B.1.1.7,2021-01-25
-20.797543,21.824026,7,EPI_ISL_1549001,Alpha,B.1.1.7,2021-03-14
-21.695992,20.910004,7,EPI_ISL_2306111,Alpha,B.1.1.7,2021-05-11
-21.703787,20.90212,7,EPI_ISL_1291309,Alpha,B.1.1.7,2021-02-22
-21.672577,20.92547,7,EPI_ISL_2142098,Alpha,B.1.1.7,2021-04-19
-21.742943,20.886372,7,EPI_ISL_1695994,Alpha,B.1.1.7,2021-03-02
-21.71156,20.909885,7,EPI_ISL_1611131,Alpha,B.1.1.7,2021-03-29
-21.727194,20.925367,7,EPI_ISL_1967617,Alpha,B.1.1.7,2021-04-04
-21.695827,20.886505,7,EPI_ISL_1361511,Alpha,B.1.1.7,2021-02-16
-21.734865,20.902145,7,EPI_ISL_1680369,Alpha,B.1.1.7,2021-04-07
-21.69591,20.90981,7,EPI_ISL_2644115,Alpha,B.1.1.7,2021-05-23
-21.828865,20.777088,7,EPI_ISL_2031419,Alpha,B.1.1.7,2021-04-21
-21.695896,20.878595,7,EPI_ISL_2122342,Alpha,B.1.1.7,2021-05-01
-21.71138,20.894157,7,EPI_ISL_2894482,Alpha,B.1.1.7,2021-06-26
-21.313179,21.31631,7,EPI_ISL_3012117,Alpha,B.1.1.7,2021-05-12
-21.688055,20.90979,7,EPI_ISL_2966298,Alpha,B.1.1.7,2021-07-06
-21.695988,20.909874,7,EPI_ISL_2150615,Alpha,B.1.1.7,2021-04-21
-21.672558,20.917831,7,EPI_ISL_1448100,Alpha,B.1.1.7,2021-03-15
-21.703592,20.917759,7,EPI_ISL_1785961,Alpha,B.1.1.7,2021-04-15
-21.805317,20.917774,7,EPI_ISL_2182308,Alpha,B.1.1.7,2021-05-05
-21.719498,20.902191,7,EPI_ISL_2309096,Alpha,B.1.1.7,2021-04-25
-21.71148,20.909819,7,EPI_ISL_1717376,Alpha,B.1.1.7,2021-04-15
-21.69614,20.925518,7,EPI_ISL_2007516,Alpha,B.1.1.7,2021-04-17
-21.703835,20.90205,7,EPI_ISL_2458367,Alpha,B.1.1.7,2021-04-15
-21.688192,20.909994,7,EPI_ISL_3132909,Alpha,B.1.1.7,2021-01-04
-21.70388,20.870846,7,EPI_ISL_3011839,Alpha,B.1.1.7,2021-04-23
-21.688345,20.925781,7,EPI_ISL_1418212,Alpha,B.1.1.7,2021-03-15
-21.719633,20.870869,7,EPI_ISL_1048133,Alpha,B.1.1.7,2021-02-08
-21.688194,20.925407,7,EPI_ISL_1103019,Alpha,B.1.1.7,2021-02-17
-21.7116,20.91769,7,EPI_ISL_2036482,Alpha,B.1.1.7,2021-04-23
-21.695946,20.94088,7,EPI_ISL_2147032,Alpha,B.1.1.7,2021-05-07
-21.719421,20.90215,7,EPI_ISL_2248231,Alpha,B.1.1.7,2021-04-29
-21.742756,20.878723,7,EPI_ISL_2019241,Alpha,B.1.1.7,2021-04-28
-21.695911,20.917833,7,EPI_ISL_1824139,Alpha,B.1.1.7,2021-04-21
-21.703722,20.909916,7,EPI_ISL_1818975,Alpha,B.1.1.7,2021-04-12
-21.742693,20.855206,7,EPI_ISL_1205924,Alpha,B.1.1.7,2021-02-28
-21.74287,20.894163,7,EPI_ISL_2647547,Alpha,B.1.1.7,2021-05-25
-21.703861,20.902132,7,EPI_ISL_2662081,Alpha,B.1.1.7,2021-05-07
-21.711763,20.909786,7,EPI_ISL_2489229,Alpha,B.1.1.7,2021-05-28
-21.680271,20.855198,7,EPI_ISL_2085416,Alpha,B.1.1.7,2021-03-04
-21.758478,20.956766,7,EPI_ISL_2002164,Alpha,B.1.1.7,2021-04-16
-21.719128,20.870886,7,EPI_ISL_2442906,Alpha,B.1.1.7,2021-05-04
-21.727161,20.902086,7,EPI_ISL_2475928,Alpha,B.1.1.7,2021-05-25
-20.156893,22.409985,7,EPI_ISL_1249015,Alpha,B.1.1.7,2021-01-21
-21.71938,20.894356,7,EPI_ISL_2525731,Alpha,B.1.1.7,2021-05-26
-21.703773,20.909967,7,EPI_ISL_867176,Alpha,B.1.1.7,2020-12-23
-20.039661,22.534885,7,EPI_ISL_1043393,Alpha,B.1.1.7,2021-02-03
-21.797491,20.800617,7,EPI_ISL_2964863,Alpha,B.1.1.7,2021-05-18
-21.719336,20.933277,7,EPI_ISL_1368788,Alpha,B.1.1.7,2021-02
-21.750666,20.870905,7,EPI_ISL_2106120,Alpha,B.1.1.7,2021-04-21
-21.695866,20.925537,7,EPI_ISL_2752839,Alpha,B.1.1.7,2021
-21.680573,20.941183,7,EPI_ISL_2481860,Alpha,B.1.1.7,2021-05-24
-21.735056,20.878658,7,EPI_ISL_1587345,Alpha,B.1.1.7,2021-03-26
-21.727415,20.902122,7,EPI_ISL_1244977,Alpha,B.1.1.7,2021-02-27
-21.703678,20.925518,7,EPI_ISL_1384067,Alpha,B.1.1.7,2021-02-09
-21.68811,20.91784,7,EPI_ISL_2140394,Alpha,B.1.1.7,2021-04-28
-21.758423,20.910007,7,EPI_ISL_1467619,Alpha,B.1.1.7,2021-02-24
-21.711514,20.917656,7,EPI_ISL_3111462,Alpha,B.1.1.7,2021-07-05
-21.70367,20.917751,7,EPI_ISL_2399326,Alpha,B.1.1.7,2021-05-20
-21.773842,20.847233,7,EPI_ISL_2144251,Alpha,B.1.1.7,2021-04-26
-21.711668,20.909801,7,EPI_ISL_2248353,Alpha,B.1.1.7,2021-05-01
-21.703773,20.917645,7,EPI_ISL_799963,Alpha,B.1.1.7,2020-12-26
-20.4381,22.206694,7,EPI_ISL_2362859,Alpha,B.1.1.7,2021-05-14
-21.703905,20.910048,7,EPI_ISL_2031418,Alpha,B.1.1.7,2021-04-21
-20.414684,22.214718,7,EPI_ISL_1849146,Alpha,B.1.1.7,2021-04-14
-21.899084,20.722456,7,EPI_ISL_1148313,Alpha,B.1.1.7,2021-02-08
-21.70371,20.878613,7,EPI_ISL_1341359,Alpha,B.1.1.7,2021-02-23
-21.735085,20.9254,7,EPI_ISL_1217795,Alpha,B.1.1.7,2021-03-01
-21.703806,20.831627,7,EPI_ISL_1116229,Alpha,B.1.1.7,2021-02-10
-21.703789,20.878696,7,EPI_ISL_2736294,Alpha,B.1.1.7,2021-06-07
-21.73494,20.886372,7,EPI_ISL_999070,Alpha,B.1.1.7,2021-01-13
-21.672626,20.86287,7,EPI_ISL_2563053,Alpha,B.1.1.7,2021-03-08
-21.73486,20.886456,7,EPI_ISL_2377596,Alpha,B.1.1.7,2021-04-23
-21.227238,21.441154,7,EPI_ISL_2374055,Alpha,B.1.1.7,2021-03-05
-21.742678,20.870695,7,EPI_ISL_932052,Alpha,B.1.1.7,2021-01-25
-21.672657,20.878807,7,EPI_ISL_2679189,Alpha,B.1.1.7,2021-04-14
-21.6958,20.902264,7,EPI_ISL_1101665,Alpha,B.1.1.7,2021-02-19
-21.695889,20.855202,7,EPI_ISL_14716217,Alpha,B.1.1.7,2021-04-10
-21.672613,20.949131,7,EPI_ISL_1549312,Alpha,B.1.1.7,2021-03-25
-21.758373,20.855244,7,EPI_ISL_2290814,Alpha,B.1.1.7,2021-02-26
-21.703789,20.917723,7,EPI_ISL_17022623,Alpha,B.1.1.7,2021-02-03
-21.71152,20.909819,7,EPI_ISL_2127902,Alpha,B.1.1.7,2021-04-28
-21.719378,20.90202,7,EPI_ISL_2398947,Alpha,B.1.1.7,2021-05-20
-21.696049,20.91774,7,EPI_ISL_2045666,Alpha,B.1.1.7,2021-04-29
