t-SNE component 1,t-SNE component 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
-10.444359,21.933792,2,EPI_ISL_16311926,Omicron,BQ.1.1.18,2022-12-19
-10.438968,21.933126,2,EPI_ISL_16386691,Omicron,BQ.1.1.3,2022-12-13
-9.793903,21.338411,2,EPI_ISL_16706287,Omicron,BQ.1.1,2022-12-31
-10.437777,21.930702,2,EPI_ISL_17215181,Omicron,BQ.1.1,2023-01-10
-10.447816,21.933472,2,EPI_ISL_15948528,Omicron,BQ.1.1.41,2022
-10.440417,21.932001,2,EPI_ISL_15856406,Omicron,BQ.1.1.18,2022-09-26
-10.226133,21.22058,2,EPI_ISL_16490163,Omicron,BQ.1.1.29,2022-12-29
-10.440481,21.929873,2,EPI_ISL_17216647,Omicron,EW.2,2023-02-14
-10.443399,21.931568,2,EPI_ISL_17277763,Omicron,BQ.1.1.32,2022-12-28
-10.314903,21.225096,2,EPI_ISL_17509600,Omicron,BQ.1.1.28,2023-03-23
-11.164412,21.31778,2,EPI_ISL_16395599,Omicron,BQ.1.1.26,2022-12-26
-10.441517,21.932894,2,EPI_ISL_16242395,Omicron,BQ.1.18,2022-12-03
-10.441483,21.931173,2,EPI_ISL_17597202,Omicron,Unassigned,2023-04-17
-10.445652,21.930052,2,EPI_ISL_17277784,Omicron,BQ.1.11,2022-12-27
-10.440386,21.93377,2,EPI_ISL_16683490,Omicron,BQ.1.1,2022-12-12
-10.440472,21.93226,2,EPI_ISL_15535290,Omicron,BQ.1.1.69,2022-10-04
-10.441216,21.933868,2,EPI_ISL_15380572,Omicron,BQ.1.1,2022-10-01
-10.443263,21.930717,2,EPI_ISL_16737481,Omicron,BQ.1.22,2023-01-20
-10.44521,21.932007,2,EPI_ISL_15968291,Omicron,BQ.1.1.31,2022-11-22
-10.438871,21.933722,2,EPI_ISL_16216749,Omicron,BQ.1.1.69,2022-11-30
-10.4402895,21.931152,2,EPI_ISL_17241111,Omicron,BQ.1.1,2023-03-07
-10.443322,21.931892,2,EPI_ISL_17075196,Omicron,BQ.1.1,2023-02-17
-10.441483,21.932112,2,EPI_ISL_15622978,Omicron,BQ.1.1,2022-10-15
-11.045634,23.054539,2,EPI_ISL_16282784,Omicron,BQ.1.1,2022-11-19
-10.436526,21.92724,2,EPI_ISL_16488820,Omicron,BQ.1.1.32,2022-12-25
-10.444263,21.932512,2,EPI_ISL_16036963,Omicron,DN.1,2022-11-27
-9.79395,21.338383,2,EPI_ISL_16686191,Omicron,Unassigned,2023-01-16
-10.442359,21.936314,2,EPI_ISL_16318365,Omicron,BQ.1.1.32,2022-12-09
-10.946651,23.105017,2,EPI_ISL_15861771,Omicron,BQ.1.1.5,2022-11-09
-10.442687,21.931427,2,EPI_ISL_17085153,Omicron,DN.1,2023-02-12
-11.003432,23.0929,2,EPI_ISL_16884041,Omicron,BQ.1.1.10,2023-01-25
-10.4459095,21.930508,2,EPI_ISL_15759046,Omicron,BQ.1.1.15,2022-11-02
-9.647678,21.31822,2,EPI_ISL_15310370,Omicron,BQ.1.1.12,2022-09-25
-10.442452,21.934517,2,EPI_ISL_17242697,Omicron,BA.5,2023-03-01
-10.441153,21.93312,2,EPI_ISL_17132652,Omicron,BQ.1.1.32,2023-02-14
-10.4401245,21.9364,2,EPI_ISL_15415881,Omicron,EE.3,2022-10-02
-10.248186,21.246334,2,EPI_ISL_16333295,Omicron,BQ.1.1.24,2022-12-13
-10.442099,21.935493,2,EPI_ISL_16169563,Omicron,BQ.1.1,2022-12-08
-10.441776,21.932533,2,EPI_ISL_16530532,Omicron,BQ.1.1.47,2023-01-05
-10.446842,21.932137,2,EPI_ISL_16649979,Omicron,EW.2,2023-01-02
-11.416594,21.99895,2,EPI_ISL_17390970,Omicron,DU.1,2023-03-11
