t-SNE component 1,t-SNE component 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
26.856205,-6.7733855,5,EPI_ISL_9021893,Delta,AY.1,2022-01
31.817957,-0.684375,5,EPI_ISL_13095286,Omicron,Unassigned,2022-05-16
32.36242,-2.1181002,5,EPI_ISL_10938725,Omicron,BA.2.9,2022-03-06
29.670574,-7.033597,5,EPI_ISL_13541881,Omicron,BA.2.12.1,2022-06-12
31.818863,-0.6877691,5,EPI_ISL_12165544,Omicron,BA.2,2022-04-07
29.668215,-7.059133,5,EPI_ISL_14060256,Omicron,BA.2.12.1,2022-07-05
29.215567,-1.3432155,5,EPI_ISL_10520900,Omicron,BA.2.12,2022-02-11
29.197838,-1.3893567,5,EPI_ISL_13338814,Omicron,BA.2,2022-05-04
31.81888,-0.68766683,5,EPI_ISL_13446917,Omicron,BA.2,2022-06-13
31.818901,-0.68681186,5,EPI_ISL_13722827,Omicron,BA.2,2022-06-07
28.814608,-0.5067978,5,EPI_ISL_13272942,Omicron,Unassigned,2022-05-05
31.818874,-0.6844739,5,EPI_ISL_13097949,Omicron,Unassigned,2022-05-23
29.21568,-1.3433,5,EPI_ISL_12667325,Omicron,BA.2.3.7,2022-05-05
31.818733,-0.6883375,5,EPI_ISL_11028397,Omicron,BA.2.9,2022-03-07
31.818491,-0.68753535,5,EPI_ISL_12406035,Omicron,BA.2,2022-04-22
31.818712,-0.6873642,5,EPI_ISL_10107560,Omicron,BA.2.5,2022-02-11
30.292643,-0.29747525,5,EPI_ISL_13013463,Omicron,BA.2,2022-05-12
31.81838,-0.6855107,5,EPI_ISL_11823417,Omicron,BA.2.9,2022-03-23
31.32387,-1.4970614,5,EPI_ISL_14021121,Omicron,BA.2.42,2022-07-08
31.819162,-0.6848692,5,EPI_ISL_13176770,Omicron,BA.2,2022-05-16
31.37451,0.47634977,5,EPI_ISL_13032737,Omicron,BA.2.45,2022-05-19
29.581335,-2.279135,5,EPI_ISL_13323312,Omicron,BA.2,2022-06-06
29.04482,-0.66774243,5,EPI_ISL_15244387,Omicron,BA.2.3,2022-04-14
28.840422,-0.48590273,5,EPI_ISL_15253856,Omicron,BA.2,2022-05-06
30.292465,-0.29749182,5,EPI_ISL_11922319,Omicron,BA.2,2022-04-04
30.796535,-2.3547137,5,EPI_ISL_10944007,Omicron,BA.2.12,2022-02-06
31.428473,-1.5102121,5,EPI_ISL_12997887,Omicron,BA.2,2022-05-16
30.292618,-0.2974429,5,EPI_ISL_10764833,Omicron,BA.2,2022-02-21
31.817629,-0.68700105,5,EPI_ISL_14726612,Omicron,BA.2.3,2022-04-19
31.818459,-0.68798786,5,EPI_ISL_10306426,Omicron,BA.2.10,2022-02-03
31.818611,-0.6881919,5,EPI_ISL_11507496,Omicron,BA.2,2022-03-11
29.944399,-6.1663423,5,EPI_ISL_17545863,Omicron,BA.2.12.1,2022-07-10
29.485765,0.23798078,5,EPI_ISL_11189684,Omicron,BA.2.38,2022-03-12
31.818018,-0.6860244,5,EPI_ISL_10094706,Omicron,BA.2,2022-02-12
31.819958,-0.686579,5,EPI_ISL_15456538,Omicron,BA.2,2022-06-14
29.671852,-7.033602,5,EPI_ISL_13657285,Omicron,BA.2.12.1,2022-06-11
31.818727,-0.6882843,5,EPI_ISL_12831891,Omicron,BA.2.10.1,2022-04-22
31.818533,-0.6881482,5,EPI_ISL_12311518,Omicron,BA.2,2022-04-11
31.818558,-0.6878541,5,EPI_ISL_12050756,Omicron,BA.2.10.1,2022-03-28
28.812895,-2.624298,5,EPI_ISL_12803966,Omicron,BA.2.72,2022-04-29
31.21868,0.0013980708,5,EPI_ISL_13372556,Omicron,BA.2,2022-06-07
31.818663,-0.68873256,5,EPI_ISL_12907569,Omicron,BA.2,2022-05-10
31.818579,-0.688626,5,EPI_ISL_12194889,Omicron,BA.2,2022-03-15
31.373955,0.4759623,5,EPI_ISL_13426934,Omicron,BA.2.45,2022-05-30
31.20637,-1.5184833,5,EPI_ISL_17426312,Omicron,BA.2,2022-04-26
31.816273,-0.68246514,5,EPI_ISL_13037537,Omicron,BA.2,2022-04-22
29.670567,-7.0335927,5,EPI_ISL_13763178,Omicron,BA.2.12.1,2022-06-10
31.818237,-0.6881288,5,EPI_ISL_15075322,Omicron,BA.2,2022
29.451181,-6.0773354,5,EPI_ISL_12789786,Omicron,BA.2.12.1,2021-12-23
27.521646,-6.9555693,5,EPI_ISL_15805722,Omicron,Unassigned,2022-10-17
29.671259,-7.0335984,5,EPI_ISL_11937715,Omicron,BA.2.12.1,2022-04-02
31.818474,-0.68820685,5,EPI_ISL_11598573,Omicron,BA.2,2022-03-10
30.222063,-5.6152415,5,EPI_ISL_13229971,Omicron,BA.2.9.6,2022-05-25
31.818684,-0.68797934,5,EPI_ISL_14612756,Omicron,BA.2.52,2022-07-22
29.071945,-0.7390982,5,EPI_ISL_13058153,Omicron,BA.2,2022-05-12
31.818308,-0.6870216,5,EPI_ISL_12299525,Omicron,BA.2,2022-03-15
31.20636,-1.5184911,5,EPI_ISL_13026101,Omicron,BA.2,2022-03-23
29.67108,-7.033529,5,EPI_ISL_13310700,Omicron,BA.2.12.1,2022-06-01
31.818743,-0.6871755,5,EPI_ISL_12650292,Omicron,BA.2,2022-04
28.088833,-6.961145,5,EPI_ISL_10746172,Omicron,BA.2,2022-02
31.818277,-0.6882361,5,EPI_ISL_11677609,Omicron,Unassigned,2022-03-24
30.273241,-2.9040873,5,EPI_ISL_12308595,Omicron,BA.2,2022-01-30
31.81861,-0.68811893,5,EPI_ISL_11081026,Omicron,BA.2,2022-02-14
29.485758,0.23798239,5,EPI_ISL_11596530,Omicron,BA.2.18,2022-03-22
31.816767,-0.68479896,5,EPI_ISL_12265617,Omicron,BA.2.10,2022-04-17
29.064291,-0.7258863,5,EPI_ISL_12803996,Omicron,BA.2,2022-04-27
29.671385,-7.033599,5,EPI_ISL_14964898,Omicron,BA.2.12.1,2022-04-11
29.485752,0.23798689,5,EPI_ISL_14763818,Omicron,BA.2.18,2022-07-12
29.671076,-7.0335,5,EPI_ISL_12755672,Omicron,BA.2,2022-05-07
31.818329,-0.6881597,5,EPI_ISL_13154695,Omicron,BA.2.3,2022-05-24
29.670706,-7.0335894,5,EPI_ISL_13418248,Omicron,BA.2.12.1,2022-06-17
31.81856,-0.6884549,5,EPI_ISL_10642049,Omicron,BA.2,2022-02-24
30.507435,-1.2120419,5,EPI_ISL_11560594,Omicron,BA.2,2022-03-06
31.818584,-0.68848604,5,EPI_ISL_13813517,Omicron,BA.2.9,2022-06-17
31.818924,-0.68565893,5,EPI_ISL_13089417,Omicron,BA.2,2022-05-21
29.666523,-1.5207207,5,EPI_ISL_12245472,Omicron,BA.2,2022-04-12
27.565462,-6.949949,5,EPI_ISL_15797225,Omicron,BA.2,2022-10-22
29.485756,0.23798038,5,EPI_ISL_13468543,Omicron,BA.2.40.1,2022-06-07
31.818686,-0.68797815,5,EPI_ISL_12738560,Omicron,BA.2.9,2022-05-02
31.818316,-0.6873631,5,EPI_ISL_11245200,Omicron,BA.2,2022-03-07
29.215542,-1.3433037,5,EPI_ISL_12954524,Omicron,BA.2,2022-04-20
31.465918,-1.4513642,5,EPI_ISL_9011898,Omicron,BA.2,2022-01-14
29.705723,-7.062966,5,EPI_ISL_14059477,Omicron,BA.2.12.1,2022-07-05
29.672308,-2.156087,5,EPI_ISL_13398266,Omicron,BA.2.24,2022-05-23
31.436852,-1.4590584,5,EPI_ISL_14774152,Omicron,BA.2.10.1,2022-06-01
30.292492,-0.29741052,5,EPI_ISL_12000690,Omicron,BA.2,2022-03-01
31.817598,-0.68387485,5,EPI_ISL_13141946,Omicron,BA.2.36,2022-05-23
31.818684,-0.68858516,5,EPI_ISL_12952665,Omicron,BA.2.2,2022-05-14
31.818956,-0.6873603,5,EPI_ISL_12867880,Omicron,BA.2,2022-05-08
31.818377,-0.6877702,5,EPI_ISL_12532548,Omicron,BA.2.9,2022-04-19
29.095331,-0.673808,5,EPI_ISL_17214826,Omicron,BA.2,2022-12-21
31.818747,-0.6855959,5,EPI_ISL_13305152,Omicron,BA.2.9,2022-04-11
29.981739,-6.9763985,5,EPI_ISL_15262726,Omicron,BA.2.12.1,2022-05-23
31.818544,-0.6869071,5,EPI_ISL_11263626,Omicron,BA.2,2022
31.817778,-0.68700033,5,EPI_ISL_15679427,Omicron,BA.2.2,2022-08-09
29.215557,-1.3431717,5,EPI_ISL_16233396,Omicron,BA.2,2022-05-18
30.292654,-0.2973768,5,EPI_ISL_13818400,Omicron,BA.2,2022-05-07
28.908865,-0.42479572,5,EPI_ISL_9021878,Omicron,BA.2,2022-01
29.670685,-7.0336313,5,EPI_ISL_14059133,Omicron,BA.2.12.1,2022-06-30
31.18321,-1.9133866,5,EPI_ISL_10747966,Omicron,BA.2,2022-02-17
29.67062,-7.0337214,5,EPI_ISL_12112685,Omicron,BA.2.12.1,2022-03-29
31.819128,-0.686942,5,EPI_ISL_9898876,Omicron,BA.2.9,2022-02-08
29.672672,-7.0616994,5,EPI_ISL_13273256,Omicron,BA.2.12.1,2022-06-01
29.670166,-7.0336285,5,EPI_ISL_13748724,Omicron,BA.2.12.1,2022-07-01
29.672073,-7.0616856,5,EPI_ISL_14827078,Omicron,BA.2.12.1,2022-07-26
31.818981,-0.68568534,5,EPI_ISL_12362429,Omicron,BA.2.9,2022-04-12
31.81934,-0.68738997,5,EPI_ISL_14505520,Omicron,BA.2.68,2022-06-04
31.819023,-0.6870283,5,EPI_ISL_12283058,Omicron,BA.2,2022-04-19
31.818825,-0.68786895,5,EPI_ISL_11068900,Omicron,BA.2.9,2022-02-22
31.819956,-0.6863742,5,EPI_ISL_14298924,Omicron,BA.2,2022-07-02
31.818842,-0.687786,5,EPI_ISL_13622988,Omicron,BA.2,2022-06-10
29.21557,-1.3432031,5,EPI_ISL_13230762,Omicron,BA.2.9,2022-05-27
31.819212,-0.68720335,5,EPI_ISL_10852009,Omicron,BA.2.9,2022-02-20
31.81904,-0.6860465,5,EPI_ISL_12541964,Omicron,BA.2.3.6,2022-04-18
30.292652,-0.2973941,5,EPI_ISL_12231748,Omicron,BA.2,2022-03-31
31.819403,-0.6878567,5,EPI_ISL_11832685,Omicron,BA.2,2022-04-02
31.81934,-0.6881538,5,EPI_ISL_9336324,Omicron,BA.2.10.1,2022-01-24
31.819069,-0.6877633,5,EPI_ISL_12551320,Omicron,BA.2,2022-04-14
31.818213,-0.6853776,5,EPI_ISL_11510305,Omicron,BA.2,2022-03-21
31.81953,-0.685805,5,EPI_ISL_11424214,Omicron,BA.2,2022-03-11
31.82007,-0.68711656,5,EPI_ISL_9870036,Omicron,BA.2,2022-02-07
29.669933,-7.03363,5,EPI_ISL_13086875,Omicron,BA.2.12.1,2022-05-19
29.66899,-7.0772543,5,EPI_ISL_12625869,Omicron,BA.2.12.1,2022-05-02
31.81882,-0.6876346,5,EPI_ISL_10887609,Omicron,BA.2,2022-03-03
29.72739,-7.0471005,5,EPI_ISL_13187254,Omicron,BA.2.12.1,2022-04-22
