UMAP 1,UMAP 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
1.4976602,-4.075313,3,EPI_ISL_3067420,Alpha,B.1.1.7,2021-07-06
-2.1042008,-6.5278816,3,EPI_ISL_6940176,Alpha,B.1.1.7,2021-10-07
-1.6594434,-5.806568,3,EPI_ISL_2134621,Alpha,B.1.1.7,2021-04-24
-1.5032063,-5.8534145,3,EPI_ISL_17580872,Alpha,B.1.1.7,2021-07-08
-1.6047835,-5.8612394,3,EPI_ISL_12174739,Alpha,B.1.1.7,2021-06-24
-1.6203933,-5.822073,3,EPI_ISL_4525700,Alpha,B.1.1.7,2021-09-10
-1.5970292,-5.845578,3,EPI_ISL_2774326,Alpha,B.1.1.7,2021-06-06
-1.6593819,-5.8299303,3,EPI_ISL_1717469,Alpha,B.1.1.7,2021-04-15
-1.604917,-5.853262,3,EPI_ISL_1247624,Alpha,B.1.1.7,2021-03-09
-0.8245821,-3.8127842,3,EPI_ISL_1178847,Alpha,B.1.1.7,2021-01-09
1.4975777,-4.0753636,3,EPI_ISL_3890954,Alpha,B.1.1.7,2021-07-19
1.4976406,-4.0753746,3,EPI_ISL_2671468,Alpha,B.1.1.7,2021-06-14
-2.0962658,-6.5356865,3,EPI_ISL_3545594,Alpha,B.1.1,2021-07-09
-0.8167505,-3.812759,3,EPI_ISL_2260941,Alpha,B.1.1.7,2021-05-07
-1.6048093,-5.8144855,3,EPI_ISL_2323207,Alpha,B.1.1.7,2021-04-30
-1.612525,-5.884508,3,EPI_ISL_2481508,Alpha,B.1.1.7,2021-05-20
-1.6673055,-5.814316,3,EPI_ISL_11333351,Alpha,B.1.1.7,2021-07-29
-1.4564707,-5.837941,3,EPI_ISL_1791832,Alpha,B.1.1.7,2021-04-02
-1.6048126,-5.8454704,3,EPI_ISL_4364485,Alpha,B.1.1.7,2021-04-28
1.4975786,-4.0753956,3,EPI_ISL_1519724,Alpha,B.1.1.7,2021-03-30
-1.6049123,-5.8454437,3,EPI_ISL_1699046,Alpha,B.1.1.7,2021-04-12
1.4977226,-4.0755024,3,EPI_ISL_1275840,Alpha,B.1.1.7,2021-03-09
-1.5578804,-5.9472523,3,EPI_ISL_1637836,Alpha,B.1.1.7,2021-03-24
-2.0962787,-6.5277367,3,EPI_ISL_3374629,Alpha,B.1.1.7,2021-08-01
-1.6047411,-5.837782,3,EPI_ISL_2142283,Alpha,B.1.1.7,2021-04-20
1.4975481,-4.0753555,3,EPI_ISL_1587881,Alpha,B.1.1.7,2021-03-02
-1.6126461,-5.8455753,3,EPI_ISL_3707326,Alpha,B.1.1.7,2021-07-20
-2.1038485,-6.535408,3,EPI_ISL_4741260,Alpha,B.1.1.7,2021-06-23
-1.3320923,-5.955077,3,EPI_ISL_10352747,Alpha,B.1.1.7,2022-01-07
1.4974484,-4.075407,3,EPI_ISL_1045978,Alpha,B.1.1.7,2021-02-09
-2.0964174,-6.527711,3,EPI_ISL_2257468,Alpha,B.1.1.7,2021-03-30
-1.5814433,-5.8609076,3,EPI_ISL_1187810,Alpha,B.1.1.7,2021-02-27
-1.5890889,-5.845438,3,EPI_ISL_3234512,Alpha,Q.4,2021-03-24
-1.573607,-5.876852,3,EPI_ISL_2815351,Alpha,B.1.1.7,2021-05-28
-1.5970888,-5.8533916,3,EPI_ISL_2204395,Alpha,B.1.1.7,2021-04-26
1.4975338,-4.075468,3,EPI_ISL_1831508,Alpha,B.1.1.7,2021-02-26
7.9092665,-5.1710596,3,EPI_ISL_4381706,Alpha,B.1.1.7,2021-05-28
-1.6047611,-5.860998,3,EPI_ISL_3046557,Alpha,B.1.1.7,2021-07-06
1.4975166,-4.075434,3,EPI_ISL_1735553,Alpha,B.1.1.7,2021-04-07
-1.651557,-5.8768806,3,EPI_ISL_2170626,Alpha,B.1.1.7,2021-04-12
-0.8166933,-3.8126192,3,EPI_ISL_2930465,Alpha,B.1.1.7,2021-05-28
-1.5891228,-5.853282,3,EPI_ISL_2467770,Alpha,B.1.1.7,2021-04-05
-1.5968077,-5.861065,3,EPI_ISL_1553614,Alpha,B.1.1.7,2021-03-16
-1.5891328,-5.80647,3,EPI_ISL_6666518,Alpha,B.1.1.7,2021-05-22
-2.119619,-6.551302,3,EPI_ISL_2257524,Alpha,B.1.1.7,2021-03-29
-1.5968933,-5.8456354,3,EPI_ISL_1698033,Alpha,B.1.1.7,2021-04-14
-0.8246441,-3.8127885,3,EPI_ISL_1248597,Alpha,B.1.1.7,2021-02-22
1.4975557,-4.0753994,3,EPI_ISL_3127882,Alpha,B.1.1.7,2021-07-06
-1.581254,-5.8610563,3,EPI_ISL_5750959,Alpha,B.1.1.7,2021-06-01
11.982655,12.391266,3,EPI_ISL_3324693,Alpha,B.1.1.7,2021-07-16
-1.636025,-5.829834,3,EPI_ISL_1677229,Alpha,B.1.1.7,2021-03-25
-0.83227825,-3.820683,3,EPI_ISL_2302584,Alpha,B.1.1.7,2021-04-28
-2.0884519,-6.5199127,3,EPI_ISL_2464535,Alpha,B.1.1.7,2021-05-08
-1.6048136,-5.837862,3,EPI_ISL_2150887,Alpha,B.1.1.7,2021-04-20
-1.6439958,-5.876709,3,EPI_ISL_937593,Alpha,B.1.1.7,2021-01-25
-2.0962849,-6.5277405,3,EPI_ISL_4000411,Alpha,B.1.1.7,2021-08-07
-1.62813,-5.845457,3,EPI_ISL_3195381,Alpha,B.1.1.7,2021-06-12
-1.4798398,-5.81435,3,EPI_ISL_1791810,Alpha,B.1.1.7,2021-04-10
-1.643856,-5.8064194,3,EPI_ISL_2185186,Alpha,B.1.1.7,2021-05-05
-1.6047702,-5.845539,3,EPI_ISL_1217802,Alpha,B.1.1.7,2021-03-01
-1.5735598,-5.837885,3,EPI_ISL_2108990,Alpha,B.1.1.7,2021-04-12
-2.1197844,-6.543358,3,EPI_ISL_4259954,Alpha,B.1.1.7,2021-09-10
-1.5969577,-5.845642,3,EPI_ISL_2376062,Alpha,B.1.1.7,2021-05-14
-2.104299,-6.5356283,3,EPI_ISL_2257469,Alpha,B.1.1.7,2021-03-30
-1.5972028,-5.8377237,3,EPI_ISL_2991804,Alpha,B.1.1.7,2021-05-25
-1.5893373,-5.8456078,3,EPI_ISL_1326466,Alpha,B.1.1.7,2021-03-10
-2.1042008,-6.5355616,3,EPI_ISL_2257526,Alpha,B.1.1.7,2021-03-29
-1.5813637,-5.861088,3,EPI_ISL_17113916,Alpha,B.1.1.7,2021-07-22
-1.464026,-5.8142643,3,EPI_ISL_3154903,Alpha,B.1.1.7,2021-07-09
-1.5812497,-5.8297577,3,EPI_ISL_2482891,Alpha,Q.7,2021-05-31
-1.4094276,-5.798588,3,EPI_ISL_1006449,Alpha,B.1.1.7,2021-01-28
-0.8005223,-3.7891545,3,EPI_ISL_3246214,Alpha,B.1.1.7,2021-06-04
-1.4641993,-5.8141613,3,EPI_ISL_3058220,Alpha,B.1.1.7,2021-07-06
-0.8243618,-3.8126817,3,EPI_ISL_1638321,Alpha,B.1.1.7,2021-03-18
-0.82458496,-3.8127365,3,EPI_ISL_2133072,Alpha,B.1.1.7,2021-05-07
1.4976535,-4.0752783,3,EPI_ISL_1587887,Alpha,B.1.1.7,2021-02-19
-2.104,-6.5356116,3,EPI_ISL_2658850,Alpha,B.1.351,2021-04-20
-0.82456493,-3.8519201,3,EPI_ISL_1707497,Alpha,B.1.1.7,2021-03-23
-2.0962863,-6.527791,3,EPI_ISL_2257495,Alpha,B.1.1.7,2021-03-30
-1.6437263,-5.80649,3,EPI_ISL_2661512,Alpha,B.1.1.7,2021-05-19
-1.5813875,-5.8922234,3,EPI_ISL_2743219,Alpha,B.1.1.7,2021
-1.5814893,-5.830036,3,EPI_ISL_3678303,Alpha,B.1.1.7,2021-08-02
-1.6127253,-5.8379536,3,EPI_ISL_2194018,Alpha,B.1.1.7,2021-03-31
9.050322,-1.6710553,3,EPI_ISL_4555545,Delta,AY.43,2021-09-12
7.8858204,-2.7492156,3,EPI_ISL_4391255,Delta,AY.75,2021-09-03
7.611767,-3.0773354,3,EPI_ISL_7641493,Delta,AY.80,2021-12-03
9.713361,-1.4132297,3,EPI_ISL_7022834,Delta,AY.122,2021-11-25
12.021578,12.391477,3,EPI_ISL_5574627,Delta,AY.44,2021-10-06
8.236685,-7.600793,3,EPI_ISL_12099051,Delta,B.1.617.2,2021-12-10
10.495728,0.68056536,3,EPI_ISL_6067482,Delta,AY.100,2021-10-06
11.040429,-2.2414742,3,EPI_ISL_6079658,Delta,AY.103,2021-10-18
7.375826,-4.796377,3,EPI_ISL_6035368,Delta,AY.122,2021-10-29
8.713574,-2.7102728,3,EPI_ISL_3854465,Delta,B.1.617.2,2021-08-04
5.524939,-3.2180128,3,EPI_ISL_4474994,Delta,AY.47,2021-08-12
3.8456497,-2.764676,3,EPI_ISL_5655663,Delta,AY.43,2021-09-01
15.101244,9.938095,3,EPI_ISL_4820503,Delta,B.1.617.2,2021-09-28
9.323288,-1.264935,3,EPI_ISL_4555568,Delta,AY.9.2,2021-09-14
8.308342,-2.7803755,3,EPI_ISL_5427347,Delta,AY.122,2021-09-29
3.6714172,-2.0152044,3,EPI_ISL_8646310,Delta,AY.39.1.4,2022-01-01
4.146742,-1.9606004,3,EPI_ISL_3767969,Delta,AY.4,2021-08-21
25.49442,9.219497,3,EPI_ISL_7602939,Delta,AY.103,2021-11-28
6.7592583,-2.9916182,3,EPI_ISL_2828981,Delta,AY.4,2021-06-29
9.299631,-0.811697,3,EPI_ISL_7489178,Delta,AY.120,2021-12-02
9.087572,-1.5461049,3,EPI_ISL_13654292,Delta,AY.103,2021-10-18
8.299185,0.75071764,3,EPI_ISL_4554736,Delta,AY.42,2021-09-10
9.267035,-0.24137783,3,EPI_ISL_2937719,Delta,AY.4,2021-07-05
13.667473,-4.124116,3,EPI_ISL_2995565,Delta,AY.4,2021-07-10
4.026655,-5.288806,3,EPI_ISL_6537590,Delta,AY.103,2021-10-27
4.6566334,-2.5149603,3,EPI_ISL_6368245,Delta,AY.126,2021-11-04
5.502479,-1.960002,3,EPI_ISL_5521082,Delta,AY.103,2021-09-22
12.021721,12.383644,3,EPI_ISL_3319159,Delta,AY.2,2021-07-28
9.064021,-1.5307233,3,EPI_ISL_3505151,Delta,AY.25,2021-07-28
12.818543,13.149214,3,EPI_ISL_8025900,Delta,AY.1,2021-12-06
25.885115,9.586923,3,EPI_ISL_6980446,Delta,AY.101,2021-10-18
3.6557994,-2.0072827,3,EPI_ISL_8101486,Delta,AY.29,2021-10-27
10.519353,-3.9365668,3,EPI_ISL_8028159,Delta,AY.3,2021-12-09
8.014953,6.9147625,3,EPI_ISL_3440405,Delta,AY.4,2021-08-08
12.0138035,12.383711,3,EPI_ISL_4948472,Delta,AY.119,2021-09-11
25.611729,9.344976,3,EPI_ISL_3955019,Delta,AY.120,2021-08-27
10.882393,1.7114854,3,EPI_ISL_7236606,Delta,AY.39,2021-11-10
12.02182,12.383736,3,EPI_ISL_2981497,Delta,AY.1,2021-06-24
7.9833374,6.9068546,3,EPI_ISL_4165807,Delta,AY.26,2021-08-06
12.013901,12.344637,3,EPI_ISL_4926026,Delta,AY.2,2021-07-31
7.3155527,1.6023164,3,EPI_ISL_7016800,Delta,AY.44,2021-11-09
9.424988,-5.4914227,3,EPI_ISL_8791590,Delta,AY.112,2022-01-04
9.970728,-1.0851402,3,EPI_ISL_4711339,Delta,AY.29.1,2021-07-29
7.463685,-3.66331,3,EPI_ISL_5624411,Delta,AY.126,2021-09-30
8.706025,-2.7180138,3,EPI_ISL_3818594,Delta,AY.44,2021-07-27
7.9990644,6.9069824,3,EPI_ISL_8520409,Delta,AY.103,2021-12-15
7.2999554,1.5477037,3,EPI_ISL_3497287,Delta,AY.121,2021-08-07
13.745468,-4.085044,3,EPI_ISL_3809407,Delta,AY.4,2021-08-24
8.311966,-0.897923,3,EPI_ISL_4544385,Delta,AY.43,2021-09-02
10.502801,5.039856,3,EPI_ISL_5966221,Delta,AY.4.2.2,2021-10-27
9.190658,0.032032967,3,EPI_ISL_3752985,Delta,AY.3,2021-08-03
9.760839,-1.2568831,3,EPI_ISL_7311597,Delta,AY.100,2021-11-23
7.331189,1.5867319,3,EPI_ISL_10809267,Delta,AY.4,2021-12-20
10.495053,5.0320234,3,EPI_ISL_11634514,Delta,AY.43,2021-10-27
10.882278,1.7117109,3,EPI_ISL_6886268,Delta,AY.122,2021-10-23
21.95126,13.164936,3,EPI_ISL_5394057,Delta,AY.25,2021-10-01
25.588264,9.305673,3,EPI_ISL_8840506,Delta,AY.85,2021-12-19
10.882277,1.7036095,3,EPI_ISL_5358241,Delta,AY.43,2021-09-24
9.784152,-1.2960887,3,EPI_ISL_3883629,Delta,AY.4,2021-08-26
9.776389,-1.288229,3,EPI_ISL_3973409,Delta,AY.4,2021-08-15
6.3460045,2.2352324,3,EPI_ISL_6898657,Delta,AY.99.2,2021-09-15
8.253426,-2.4834938,3,EPI_ISL_6173394,Delta,AY.101,2021-10-01
25.58828,9.30564,3,EPI_ISL_6715638,Delta,AY.43,2021-11-10
21.966827,13.172716,3,EPI_ISL_11977908,Delta,AY.53,2021-08-11
9.096819,-0.13204193,3,EPI_ISL_8059432,Delta,AY.109,2021-11-30
8.033419,3.0709991,3,EPI_ISL_8164291,Delta,AY.122,2021-12-18
4.760599,-3.9369955,3,EPI_ISL_3775882,Delta,AY.4,2021-08-19
10.455875,4.9930515,3,EPI_ISL_1592421,Delta,B.1.617.2,2021-03-28
5.6265116,-3.2259178,3,EPI_ISL_5331735,Delta,B.1.617.2,2021-09-22
9.0427065,-2.0851307,3,EPI_ISL_4395582,Delta,AY.44,2021-08-17
7.2921066,1.625781,3,EPI_ISL_4335187,Delta,AY.44,2021-08-31
9.541642,-1.1085653,3,EPI_ISL_3069654,Delta,AY.4,2021-07-16
9.472073,-5.452183,3,EPI_ISL_8800023,Delta,AY.43,2022-01-05
6.2059727,-1.4757147,3,EPI_ISL_10647062,Delta,B.1.617.2,2021-12-22
5.5011683,-2.499311,3,EPI_ISL_9778630,Delta,AY.34,2022-02-02
8.386436,-1.1008053,3,EPI_ISL_8401850,Delta,B.1.617.2,2021-08-27
8.409456,-1.1010151,3,EPI_ISL_4466783,Delta,AY.44,2021-08-30
8.956606,-0.9600973,3,EPI_ISL_3573914,Delta,AY.4,2021-08-06
9.049902,-0.116622925,3,EPI_ISL_5161288,Delta,AY.122.2,2021-09-18
21.90432,13.086781,3,EPI_ISL_3519406,Delta,AY.44,2021-07-30
