UMAP 1,UMAP 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
24.29282,-8.694423,8,EPI_ISL_3164407,Alpha,B.1.1.7,2021-07-05
23.51154,-7.5853252,8,EPI_ISL_3186329,Alpha,B.1.1.7,2021-07-19
23.457066,-6.866192,8,EPI_ISL_3164393,Alpha,B.1.1.7,2021-07-01
23.316536,-9.264885,8,EPI_ISL_2894562,Alpha,B.1.1.7,2021-06-05
23.339756,-9.163113,8,EPI_ISL_6720837,Alpha,AY.44,2021-11-07
24.52716,-8.624238,8,EPI_ISL_5095158,Alpha,B.1.1.7,2021-06-04
24.48822,-7.6399536,8,EPI_ISL_3186302,Alpha,B.1.1.7,2021-07-19
24.941574,-8.147658,8,EPI_ISL_3100186,Alpha,B.1.1.7,2021-07-05
24.066565,-8.522648,8,EPI_ISL_4375365,Alpha,B.1.1.7,2021-04-29
24.175772,-8.421048,8,EPI_ISL_3164400,Alpha,B.1.1.7,2021-06-24
24.121058,-7.13974,8,EPI_ISL_2305118,Alpha,B.1.1.7,2021-05-11
24.230652,-7.967903,8,EPI_ISL_2863438,Alpha,B.1.1.7,2021-06-23
23.277235,-8.56939,8,EPI_ISL_3186326,Alpha,B.1.1.7,2021-07-16
23.144577,-8.186496,8,EPI_ISL_3186372,Alpha,B.1.1.7,2021-07-16
23.089897,-8.163317,8,EPI_ISL_3801469,Alpha,B.1.1.7,2021-08-02
23.22269,-7.8351994,8,EPI_ISL_3100252,Alpha,B.1.1.7,2021-06-28
23.995907,-8.514782,8,EPI_ISL_3100222,Alpha,B.1.1.7,2021-06-28
23.949207,-7.803835,8,EPI_ISL_4381129,Alpha,B.1.1.7,2021-06-03
23.722733,-8.881856,8,EPI_ISL_2636360,Alpha,B.1.1.7,2021-06-02
23.331924,-8.350769,8,EPI_ISL_3237618,Alpha,AY.122,2021-06-24
23.964874,-7.7492676,8,EPI_ISL_2981883,Alpha,B.1.1.7,2021-07-08
24.503893,-8.178766,8,EPI_ISL_2981057,Alpha,B.1.1.7,2021-07-02
23.660051,-7.7022114,8,EPI_ISL_3186432,Alpha,B.1.1.7,2021-07-19
23.136728,-8.538025,8,EPI_ISL_3186312,Alpha,B.1.1.7,2021-07-09
23.660007,-8.874336,8,EPI_ISL_3100231,Alpha,B.1.1.7,2021-07-05
23.331955,-8.046183,8,EPI_ISL_3026816,Alpha,B.1.1,2021-07-08
23.847773,-7.546175,8,EPI_ISL_4378511,Alpha,AY.113,2021-06-01
23.941278,-7.296091,8,EPI_ISL_3186337,Alpha,B.1.1.7,2021-07-20
