UMAP 1,UMAP 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
-2.8656006,21.551422,13,EPI_ISL_2532772,Alpha,B.1.1.7,2021-02-03
-1.990509,21.566711,13,EPI_ISL_920856,Alpha,B.1.1.7,2021-01-05
-1.9905472,21.457565,13,EPI_ISL_2765113,Alpha,B.1.1.7,2021-05-04
-1.9905624,21.363968,13,EPI_ISL_2300007,Alpha,B.1.1.7,2021-05-10
-2.8967514,21.395103,13,EPI_ISL_2181743,Alpha,B.1.1.7,2021-05-04
-2.6699219,21.684021,13,EPI_ISL_1380652,Alpha,B.1.1.7,2021-03-01
-2.6391296,21.99646,13,EPI_ISL_2022880,Alpha,B.1.1.7,2021-05-03
-1.7170029,21.223175,13,EPI_ISL_7686848,Alpha,B.1.1.7,2021-04-16
-2.4122162,21.910614,13,EPI_ISL_1411389,Alpha,B.1.1.7,2021-03-19
-2.3344116,22.105835,13,EPI_ISL_2670527,Alpha,B.1.1.7,2021-05-24
-2.8497162,21.387177,13,EPI_ISL_1603200,Alpha,B.1.1.7,2021-02-08
-2.5686417,21.340393,13,EPI_ISL_1332088,Alpha,B.1.1.7,2021-03-11
-2.2246857,21.27002,13,EPI_ISL_4096610,Alpha,B.1.1.7,2021-05-07
-2.4281616,21.277802,13,EPI_ISL_2748390,Alpha,B.1.1.7,2021-06-23
-2.9279518,20.988647,13,EPI_ISL_1186534,Alpha,B.1.1.7,2021-02-26
-2.3809967,21.543533,13,EPI_ISL_2565716,Alpha,B.1.1.7,2021-03-15
-2.3577576,22.324768,13,EPI_ISL_1986145,Alpha,B.1.1.7,2021-04-30
-2.9594116,21.269897,13,EPI_ISL_1207630,Alpha,B.1.1.7,2021-02-26
-2.9204712,21.637314,13,EPI_ISL_2470863,Alpha,B.1.1.7,2021-05-25
-2.7169313,21.691914,13,EPI_ISL_1675558,Alpha,B.1.1.7,2021-03-29
-2.7952795,21.29337,13,EPI_ISL_1264901,Alpha,B.1.1.7,2021-03-03
-2.4515953,21.71537,13,EPI_ISL_2291481,Alpha,B.1.1.7,2021-04-19
-2.857675,21.535563,13,EPI_ISL_1719345,Alpha,B.1.1.7,2021-04-15
-2.3342485,21.332422,13,EPI_ISL_1627771,Alpha,B.1.1.7,2021-03-24
-2.6232252,21.316708,13,EPI_ISL_1564700,Alpha,B.1.1.7,2021-04-05
-2.9826546,22.457365,13,EPI_ISL_1729215,Alpha,B.1.1.7,2021-04-14
-1.7013931,21.332539,13,EPI_ISL_1520928,Alpha,B.1.1.7,2021-03-25
-2.9670687,21.644817,13,EPI_ISL_2098741,Alpha,B.1.1.7,2021-04-27
-2.42037,22.481035,13,EPI_ISL_2756502,Alpha,B.1.1.7,2021-05-07
-3.1076307,21.746624,13,EPI_ISL_2658504,Alpha,B.1.1.7,2021-04-21
-2.7405634,22.36374,13,EPI_ISL_2152174,Alpha,B.1.1.7,2021-05-03
-2.951357,21.246578,13,EPI_ISL_1404219,Alpha,B.1.1.7,2021-03-04
-2.7484283,21.738438,13,EPI_ISL_1508573,Alpha,B.1.1.7,2021-03-22
-2.0843396,21.387089,13,EPI_ISL_2248500,Alpha,B.1.1.7,2021-05-04
-2.9277754,21.254244,13,EPI_ISL_2084371,Alpha,B.1.1.7,2021-03-14
-2.5062819,21.301113,13,EPI_ISL_15630214,Alpha,B.1.1.7,2021-03-15
-2.2951756,21.871487,13,EPI_ISL_1660701,Alpha,B.1.1.7,2021-03-30
-2.1309643,21.934074,13,EPI_ISL_2810755,Alpha,B.1.1.7,2021-06-24
-2.3889112,21.551271,13,EPI_ISL_2111182,Alpha,B.1.1.7,2021-04-27
-2.2717485,22.098063,13,EPI_ISL_1736380,Alpha,B.1.1.7,2021-04-03
-3.2327824,22.215397,13,EPI_ISL_1900302,Alpha,B.1.1.7,2021-04-08
-2.709259,21.996624,13,EPI_ISL_1189457,Alpha,B.1.1.7,2021-02-27
-2.9828205,21.44192,13,EPI_ISL_1899377,Alpha,B.1.1.7,2021-04-07
-2.7795,22.168425,13,EPI_ISL_2720740,Alpha,B.1.1.7,2021-05-03
-2.6622086,22.363808,13,EPI_ISL_3066940,Alpha,B.1.1.7,2021-06-02
-2.8420305,20.74662,13,EPI_ISL_15741964,Alpha,B.1.1.7,2021-05-24
-1.4513912,21.566765,13,EPI_ISL_2681424,Alpha,B.1.1.7,2021-04-14
-2.951376,20.871506,13,EPI_ISL_2081407,Alpha,B.1.1.7,2021-04-28
-3.4825048,21.020145,13,EPI_ISL_2031384,Alpha,B.1.1.7,2021-04-22
-3.1545954,22.152784,13,EPI_ISL_1864240,Alpha,B.1.1.7,2021-03-29
-2.8497791,20.980824,13,EPI_ISL_2383606,Alpha,B.1.1.7,2021-05-05
-3.107625,21.551031,13,EPI_ISL_6343020,Alpha,B.1.1.7,2021-05-11
-2.3262768,21.473196,13,EPI_ISL_2328253,Alpha,B.1.1.7,2021-04-05
-3.2483406,21.824642,13,EPI_ISL_1662424,Alpha,B.1,2021-03-25
-2.490449,21.41848,13,EPI_ISL_1900085,Alpha,B.1.1.7,2021-03-28
-2.935852,21.433987,13,EPI_ISL_3418969,Alpha,B.1.1.7,2021-04-27
-2.3732872,21.418365,13,EPI_ISL_2428449,Alpha,B.1.1.7,2021-05-12
-2.1623468,22.332504,13,EPI_ISL_2183753,Alpha,B.1.1.7,2021-05-03
-3.3030195,21.684017,13,EPI_ISL_12916291,Alpha,B.1.1.7,2021-05-07
-2.576377,21.262245,13,EPI_ISL_2305967,Alpha,B.1.1.7,2021-05-09
-2.3656254,21.301176,13,EPI_ISL_1528161,Alpha,B.1.1.7,2021-03-18
-1.7873049,21.176304,13,EPI_ISL_2140336,Alpha,B.1.1.7,2021-04-30
-3.3421211,20.535587,13,EPI_ISL_2213534,Alpha,B.1.1.7,2021-05-11
-2.310853,21.4575,13,EPI_ISL_1585190,Alpha,B.1.1.7,2021-03-09
-2.888969,22.121498,13,EPI_ISL_3874967,Alpha,B.1.1.7,2021-07-16
-2.521822,21.730986,13,EPI_ISL_2150344,Alpha,B.1.1.7,2021-04-20
-2.5140476,22.105864,13,EPI_ISL_1047392,Alpha,B.1.1.7,2021-01-27
-2.849781,22.30906,13,EPI_ISL_1413425,Alpha,B.1.1.7,2021-03-20
-2.3497448,21.957382,13,EPI_ISL_3014757,Alpha,B.1.1.7,2021-04-09
-2.7403564,20.699629,13,EPI_ISL_1646055,Alpha,B.1.1.7,2021-03-25
-1.9905806,22.012188,13,EPI_ISL_2278108,Alpha,B.1.1.7,2021-02-24
-2.3969717,20.996653,13,EPI_ISL_2933239,Alpha,B.1.1.7,2021-06-29
-2.8733816,22.223053,13,EPI_ISL_2491050,Alpha,B.1.1.7,2021-05-26
-2.9435701,21.723202,13,EPI_ISL_1754000,Alpha,B.1.1.7,2021-03
-2.4044914,21.949621,13,EPI_ISL_2269416,Alpha,B.1.1.7,2021-05-10
-2.310854,21.69191,13,EPI_ISL_1250862,Alpha,B.1.1.7,2021-03-02
-2.459175,21.449604,13,EPI_ISL_1452975,Alpha,B.1.1.7,2021-03-22
-2.967104,20.832556,13,EPI_ISL_2084185,Alpha,B.1.1.7,2021-03-03
-2.427908,21.449562,13,EPI_ISL_3142868,Alpha,B.1.1.7,2021-04-29
-2.4903202,20.824654,13,EPI_ISL_1962704,Alpha,B.1.1.7,2021-04-21
-1.7873898,21.684172,13,EPI_ISL_3220465,Alpha,B.1.1.7,2021-07-01
-3.4122114,20.637058,13,EPI_ISL_5543223,Alpha,B.1.1.7,2021-07-19
-1.9981709,22.082443,13,EPI_ISL_1206871,Alpha,B.1.1.7,2021-02-25
-2.8967857,20.996557,13,EPI_ISL_1662260,Alpha,B.1.1.7,2021-01-22
-1.9358587,21.785595,13,EPI_ISL_1868963,Alpha,B.1.1.7,2021-03-08
-2.1000023,21.058985,13,EPI_ISL_2737491,Alpha,B.1.1.7,2021-01-18
-2.1154556,21.566917,13,EPI_ISL_2113607,Alpha,B.1.1.7,2021-04-29
-3.0217752,21.67635,13,EPI_ISL_1915426,Alpha,B.1.1.7,2021-04-17
-1.6388564,21.590324,13,EPI_ISL_2197688,Alpha,B.1.1.7,2021-03-16
-3.131238,21.2857,13,EPI_ISL_1402519,Alpha,B.1.1.7,2021-02-24
-2.4749784,21.746483,13,EPI_ISL_881316,Alpha,B.1.1.7,2021-01-13
-2.8810205,21.78558,13,EPI_ISL_3117820,Alpha,B.1.1.7,2021-06-29
-3.2171688,20.918312,13,EPI_ISL_939187,Alpha,B.1.1.7,2021-01-24
-3.3029652,21.80883,13,EPI_ISL_2455988,Alpha,B.1.1.7,2021-05-19
-3.3968458,21.020082,13,EPI_ISL_2474816,Alpha,B.1.1.7,2021-05-17
-2.5764904,21.176178,13,EPI_ISL_2535543,Alpha,B.1.1.7,2021-05-25
-2.9436288,21.168406,13,EPI_ISL_1577732,Alpha,B.1.1.7,2021-04-02
-2.576356,22.019846,13,EPI_ISL_1502391,Alpha,B.1.1.7,2021-03-18
-1.5998507,21.082493,13,EPI_ISL_15630278,Alpha,B.1.1.7,2021-03-15
-2.93604,21.246399,13,EPI_ISL_1757337,Alpha,B.1.1.7,2021-04-12
-2.521471,22.269932,13,EPI_ISL_3781569,Alpha,B.1.1.7,2021-04-12
-1.9669151,21.801249,13,EPI_ISL_1798134,Alpha,B.1.1.7,2021-04-10
-2.2719784,21.855934,13,EPI_ISL_2699131,Alpha,B.1.1.7,2021-04-13
-1.9435387,21.207405,13,EPI_ISL_2776776,Alpha,B.1.1.7,2021-06-03
-2.7015438,22.629429,13,EPI_ISL_1257147,Alpha,B.1.1.7,2021-02-16
-2.0998812,21.566837,13,EPI_ISL_1307363,Alpha,B.1.1.7,2021-03-10
-2.2404737,21.309046,13,EPI_ISL_2360055,Alpha,B.1.1.7,2021-04-30
-3.170568,18.722923,13,EPI_ISL_2762027,Alpha,B.1.1.7,2021-06-17
-3.0375376,21.84035,13,EPI_ISL_2738665,Alpha,B.1.1.7,2021
-2.5451164,21.472878,13,EPI_ISL_3044042,Alpha,B.1.1.7,2021-07-10
-2.3108659,22.347944,13,EPI_ISL_2033105,Alpha,B.1.1.7,2021-04-22
-1.6468859,21.434141,13,EPI_ISL_3032832,Alpha,Q.4,2021-06-16
-2.9983902,21.676168,13,EPI_ISL_1502430,Alpha,Q.4,2021-03-19
-2.0686846,21.988537,13,EPI_ISL_2631402,Alpha,B.1.1.7,2021-06-06
-3.1389809,21.887047,13,EPI_ISL_3076229,Alpha,B.1.1.7,2021-07-02
-2.2794476,21.480774,13,EPI_ISL_2134693,Alpha,B.1.1.7,2021-05-05
-2.615374,21.410576,13,EPI_ISL_1393699,Alpha,B.1.1.7,2021-02-26
-2.162406,21.535496,13,EPI_ISL_1196837,Alpha,B.1.1.7,2021-02-16
-1.8343692,21.87913,13,EPI_ISL_1255816,Alpha,B.1.1.7,2021-03-05
-2.8577423,21.332804,13,EPI_ISL_1596786,Alpha,B.1.1.7,2021-03-11
-1.795229,21.38719,13,EPI_ISL_2465164,Alpha,B.1.1.7,2021-05-25
-2.0294657,21.645061,13,EPI_ISL_3196731,Alpha,B.1.1.7,2021-06-20
-2.545311,22.42633,13,EPI_ISL_2776888,Alpha,B.1.1.7,2021-06-03
-2.6781616,20.871553,13,EPI_ISL_1414927,Alpha,B.1.1.7,2021-03-11
-2.9670353,21.926403,13,EPI_ISL_1627625,Alpha,B.1.1.7,2021-03-16
-2.506136,22.394974,13,EPI_ISL_1637572,Alpha,B.1.1.7,2021-04-07
-3.1935234,21.25426,13,EPI_ISL_1643147,Alpha,B.1.1.7,2021-03-31
-2.724784,21.95746,13,EPI_ISL_1843642,Alpha,B.1.1.7,2021-04-09
-3.1388903,21.473076,13,EPI_ISL_4690662,Alpha,B.1.1.7,2021-07-13
-3.5452423,21.449726,13,EPI_ISL_2400058,Alpha,B.1.1.7,2021-05-21
-1.9593945,21.504269,13,EPI_ISL_2887249,Alpha,B.1.1.7,2021-06-12
-3.342142,21.707514,13,EPI_ISL_1633741,Alpha,B.1.1.7,2021-04-13
-2.7093391,21.582394,13,EPI_ISL_2031135,Alpha,B.1.1.7,2021-03-09
-3.170073,22.324606,13,EPI_ISL_986029,Alpha,B.1.1.7,2021-02-01
-2.6310806,22.004292,13,EPI_ISL_2215890,Alpha,B.1.1.7,2021-04-21
-2.58432,21.519817,13,EPI_ISL_1434538,Alpha,B.1.1.7,2021-03-15
-2.6546059,21.769905,13,EPI_ISL_4363214,Alpha,B.1.1.7,2021-03-30
-2.9983273,20.840233,13,EPI_ISL_1667575,Alpha,B.1.1.7,2021-04-05
-3.4279618,21.01218,13,EPI_ISL_2143417,Alpha,B.1.1.7,2021-04-28
-1.8810177,21.683935,13,EPI_ISL_2598462,Alpha,B.1.1.7,2021-05-17
-2.4512634,20.980991,13,EPI_ISL_2481889,Alpha,B.1.1.7,2021-05-24
-1.935751,21.277699,13,EPI_ISL_3792882,Alpha,B.1.1.7,2021-05-18
-3.1856804,21.824654,13,EPI_ISL_2385582,Alpha,B.1.1.7,2021-05-06
-2.8422337,21.559025,13,EPI_ISL_1018651,Alpha,B.1.1.7,2021-02-09
-2.310996,21.762138,13,EPI_ISL_1517958,Alpha,B.1.1.7,2021-03-31
-2.4747534,21.027912,13,EPI_ISL_1362474,Alpha,B.1.1.7,2021-03-01
-1.7794199,21.973057,13,EPI_ISL_2400412,Alpha,B.1.1.7,2021-05-19
-2.7091846,21.293308,13,EPI_ISL_2875228,Alpha,B.1.1.7,2021-06-01
-2.2326198,21.6371,13,EPI_ISL_1107445,Alpha,B.1.1.7,2021-02-20
-1.9279814,21.347878,13,EPI_ISL_2922982,Alpha,B.1.1.7,2021-06
-2.162386,21.973164,13,EPI_ISL_2016916,Alpha,B.1.1.7,2021-04-23
-2.834352,20.683784,13,EPI_ISL_12327621,Alpha,B.1.1.7,2021-04-06
-2.920065,21.605843,13,EPI_ISL_2587228,Alpha,B.1.1.7,2021-05-09
-3.5374107,20.879448,13,EPI_ISL_11230312,Alpha,B.1.1.7,2021-04
-1.6545935,21.738829,13,EPI_ISL_2149414,Alpha,B.1.1.7,2021-04-22
-2.9748268,21.22308,13,EPI_ISL_2219544,Alpha,B.1.1.7,2021-03-15
-3.1153736,21.059084,13,EPI_ISL_1605256,Alpha,B.1.1.7,2021-03-22
-2.7796516,21.01202,13,EPI_ISL_4926587,Alpha,B.1.1.7,2021-05-11
-2.5531425,22.68394,13,EPI_ISL_1707688,Alpha,B.1.1.7,2021-03-09
-2.3654232,21.652905,13,EPI_ISL_2009321,Alpha,B.1.1.7,2021-04-15
-2.091961,21.559086,13,EPI_ISL_1845295,Alpha,B.1.1.7,2021-04-22
-1.9982224,21.340172,13,EPI_ISL_2105604,Alpha,B.1.1.7,2021-04-29
-2.5686111,21.434023,13,EPI_ISL_5771888,Alpha,B.1.1.7,2021-06-29
-2.1156292,21.402802,13,EPI_ISL_1625553,Alpha,B.1.1.7,2021-04-06
-2.6780062,21.770004,13,EPI_ISL_1390521,Alpha,B.1.1.7,2021-03-17
-2.3265705,21.254467,13,EPI_ISL_1659048,Alpha,B.1.1.7,2021-04-08
-3.0136766,21.183958,13,EPI_ISL_2663330,Alpha,B.1.1.7,2021-05-31
-3.154663,21.769966,13,EPI_ISL_1296171,Alpha,B.1.1.7,2021-03-07
-3.0060306,21.902847,13,EPI_ISL_1263751,Alpha,B.1.1.7,2021-03-09
-2.2872715,20.730822,13,EPI_ISL_2615368,Alpha,B.1.1.7,2021-05-31
-2.4044523,22.090164,13,EPI_ISL_1542690,Alpha,B.1.1.7,2021-04-01
-1.6076336,21.723183,13,EPI_ISL_1842781,Alpha,B.1.1.7,2021-04-10
-3.3340588,21.51987,13,EPI_ISL_1432954,Alpha,B.1.1.7,2021-03-15
-2.9046154,21.129496,13,EPI_ISL_2982989,Alpha,B.1.1.7,2021-06-24
-3.2013144,21.51209,13,EPI_ISL_1741967,Alpha,B.1.1.7,2021-04-13
-2.740656,21.285461,13,EPI_ISL_3075555,Alpha,B.1.1.7,2021-05-24
-2.1232123,21.84022,13,EPI_ISL_2670002,Alpha,B.1.1.7,2021-05-31
-2.8185692,20.918386,13,EPI_ISL_1790445,Alpha,B.1.1.7,2021-04-19
-2.5919533,20.988554,13,EPI_ISL_5136242,Alpha,B.1.1.7,2021-07-01
-2.2015676,21.20739,13,EPI_ISL_2103651,Alpha,B.1.1.7,2021-05-04
-2.9357395,20.855726,13,EPI_ISL_1214396,Alpha,B.1.1.7,2021-02-01
-2.2717743,21.613918,13,EPI_ISL_2531757,Alpha,B.1.1.7,2021-03-27
-2.5921574,21.926285,13,EPI_ISL_2939393,Alpha,B.1.1.7,2021-06-18
-2.6857662,20.840366,13,EPI_ISL_2149529,Alpha,B.1.1.7,2021-04-20
-1.8187981,21.894983,13,EPI_ISL_1210626,Alpha,B.1.1.7,2021-02-21
-3.0062351,21.887035,13,EPI_ISL_2389650,Alpha,B.1.1.7,2021-05-29
-3.3889365,21.223146,13,EPI_ISL_2183214,Alpha,B.1.1.7,2021-04-25
-2.1857738,21.152763,13,EPI_ISL_1245638,Alpha,B.1.1.7,2021-03-01
-3.3734312,21.363634,13,EPI_ISL_1993589,Alpha,B.1.1.7,2021-04-25
-3.0139427,21.441772,13,EPI_ISL_1060345,Alpha,B.1.1.7,2021-02-09
