UMAP 1,UMAP 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
-33.265034,-16.542822,1,EPI_ISL_16365327,Omicron,BQ.1,2022-12-18
-41.350143,-24.310228,1,EPI_ISL_15836628,Omicron,CH.1.1.3,2022-11-13
-33.132385,-16.402214,1,EPI_ISL_16848799,Omicron,BQ.1.31,2023-01-23
-33.163246,-16.48827,1,EPI_ISL_15816271,Omicron,Unassigned,2022-11-07
-31.405529,-14.67567,1,EPI_ISL_16019877,Omicron,BQ.1.13,2022-11-22
-41.365875,-24.349281,1,EPI_ISL_16886431,Omicron,CH.1.1.18,2023-02-05
-38.389164,-18.747099,1,EPI_ISL_17474458,Omicron,BN.1.2,2023-03-22
-38.349968,-18.723415,1,EPI_ISL_17328073,Omicron,BN.1.3.1,2023-03-13
-33.194824,-16.480335,1,EPI_ISL_15939673,Omicron,BQ.1.5,2022-11-17
-33.24929,-16.527277,1,EPI_ISL_16103883,Omicron,BQ.1.11,2022-11-27
-41.358044,-24.317951,1,EPI_ISL_17390881,Omicron,CH.1.1.3,2023-03-21
-33.2102,-16.496117,1,EPI_ISL_17194670,Omicron,BQ.1,2022-12-02
-41.561104,-24.528847,1,EPI_ISL_17368885,Omicron,CH.1.1.3,2023-03-15
-33.24936,-16.527288,1,EPI_ISL_16296014,Omicron,BQ.1.12,2022-12-01
-30.983725,-14.433628,1,EPI_ISL_16886345,Omicron,BQ.1,2023-01-09
-41.43595,-24.403873,1,EPI_ISL_17164947,Omicron,DV.5,2023-02-26
-33.132187,-16.371002,1,EPI_ISL_16651638,Omicron,BQ.1,2022-12-28
-38.381275,-18.746845,1,EPI_ISL_16534731,Omicron,BN.1.9,2023-01-03
-41.373512,-24.349365,1,EPI_ISL_16808691,Omicron,CH.1.1.1,2023-01-27
-33.116577,-16.49606,1,EPI_ISL_16804302,Omicron,Unassigned,2023-01-25
-41.36581,-24.333702,1,EPI_ISL_17370722,Omicron,CH.1.1.1,2023-01-06
-33.17136,-16.4726,1,EPI_ISL_16704153,Omicron,BQ.1.12,2022-12-28
-33.20268,-16.488201,1,EPI_ISL_16524519,Omicron,BQ.1,2022-12-30
-33.194828,-16.46463,1,EPI_ISL_15683286,Omicron,BQ.1.12,2022-10-24
-33.194702,-16.488194,1,EPI_ISL_16329117,Omicron,BQ.1.12,2022-12-07
-41.3814,-24.349415,1,EPI_ISL_16615861,Omicron,CH.1.1,2023-01-01
-39.608017,-22.747753,1,EPI_ISL_16977132,Omicron,CH.1.1,2023-02-15
-41.35784,-24.333595,1,EPI_ISL_17590188,Omicron,CH.1.1.3,2023-04-11
-37.0064,-17.364231,1,EPI_ISL_16079403,Omicron,BN.1.9,2022-11-30
-33.17123,-16.449253,1,EPI_ISL_15448095,Omicron,BQ.1,2022-10-06
-41.389168,-24.349117,1,EPI_ISL_16910084,Omicron,CH.1.1.3,2023-01-12
-38.357582,-18.739397,1,EPI_ISL_15617413,Omicron,BN.1,2022-10-07
-33.1792,-16.464664,1,EPI_ISL_16569233,Omicron,BQ.1,2022-12-22
-33.210342,-16.488335,1,EPI_ISL_15395752,Omicron,BQ.1,2022-10-02
-33.20231,-16.488379,1,EPI_ISL_16005925,Omicron,BQ.1.3,2022-11-30
-38.350136,-18.723501,1,EPI_ISL_15862013,Omicron,BN.1.3,2022-11-08
-37.67031,-17.996845,1,EPI_ISL_16600457,Omicron,BN.1.3,2023-01-01
-41.342285,-24.326082,1,EPI_ISL_17136321,Omicron,CH.1.1.1,2023-02-16
-33.171303,-16.464897,1,EPI_ISL_16347268,Omicron,BQ.1.13,2022-12-15
-33.163376,-16.527327,1,EPI_ISL_15901557,Omicron,BQ.1.26.2,2022-11-03
-33.186954,-16.38673,1,EPI_ISL_16132941,Omicron,BQ.1.15,2022-11-26
-31.741726,-15.136891,1,EPI_ISL_15232628,Omicron,BQ.1.15,2022-09-23
-33.108837,-16.410028,1,EPI_ISL_16312863,Omicron,BQ.1.2,2022-12-02
-38.38151,-18.754755,1,EPI_ISL_16845342,Omicron,BN.1.2,2023-02-01
-33.16349,-16.441488,1,EPI_ISL_15372331,Omicron,Unassigned,2022-10-04
-31.124187,-14.527422,1,EPI_ISL_16090031,Omicron,BQ.1.23,2022-11-29
-38.420372,-18.778204,1,EPI_ISL_17016307,Omicron,BN.1.3,2023-02-13
-38.420357,-18.79373,1,EPI_ISL_15802406,Omicron,BN.1.4.2,2022-11-14
-41.32666,-24.294518,1,EPI_ISL_17541044,Omicron,CH.1.1.1,2023-02-03
-41.50631,-24.482044,1,EPI_ISL_16722470,Omicron,CH.1.1.1,2022-12-26
-33.21029,-16.49604,1,EPI_ISL_15915778,Omicron,Unassigned,2022-11-14
-33.32746,-16.621056,1,EPI_ISL_16054797,Omicron,BQ.1,2022-11-14
-33.18689,-16.472527,1,EPI_ISL_16335218,Omicron,BQ.1,2022-12-13
-33.13221,-16.43357,1,EPI_ISL_15905465,Omicron,BE.10,2022-11-11
-41.397156,-24.310349,1,EPI_ISL_17209101,Omicron,CH.1.1,2023-02-22
-31.960144,-15.277361,1,EPI_ISL_16136597,Omicron,BQ.1.2,2022-11-22
-41.146915,-24.114935,1,EPI_ISL_17662978,Omicron,CH.1.1.1,2023-05-08
-41.389275,-24.310074,1,EPI_ISL_17376145,Omicron,CH.1.1.1,2023-03-08
-38.373573,-18.7549,1,EPI_ISL_16831379,Omicron,BN.1.4,2023-01-23
-33.14779,-16.457039,1,EPI_ISL_15749993,Omicron,BQ.1.11,2022-11-03
-33.21823,-16.5117,1,EPI_ISL_17022323,Omicron,BQ.1,2023-01-31
-41.365974,-24.333786,1,EPI_ISL_17098700,Omicron,CH.1.1.20,2023-02-21
-37.795315,-18.137575,1,EPI_ISL_16886378,Omicron,BN.1.3.1,2023-02-05
-40.29544,-23.286766,1,EPI_ISL_17565851,Omicron,CH.1.1.1,2023-04-13
-41.420677,-24.380613,1,EPI_ISL_16524095,Omicron,CH.1.1.3,2023-01-09
-33.19472,-16.456806,1,EPI_ISL_15946808,Omicron,BQ.1,2022-11-14
-33.194588,-16.488493,1,EPI_ISL_16163361,Omicron,Unassigned,2022-11-22
-33.085297,-16.371164,1,EPI_ISL_16307422,Omicron,BQ.1.2,2022-12-11
-33.147743,-16.441372,1,EPI_ISL_15179287,Omicron,BQ.1.14,2022-09-18
-33.163292,-16.45701,1,EPI_ISL_15541552,Omicron,BQ.1.5,2022-10-09
-33.16356,-16.44159,1,EPI_ISL_16320175,Omicron,BQ.1,2022-12-10
-41.358025,-24.33372,1,EPI_ISL_17097367,Omicron,CH.1.1.1,2023-02-16
-41.381218,-24.357086,1,EPI_ISL_16484587,Omicron,CH.1.1.1,2022-12-30
-38.389183,-18.754684,1,EPI_ISL_17025032,Omicron,BN.1.7,2023
-38.451653,-18.81737,1,EPI_ISL_16578313,Omicron,BN.1.4,2022-12-28
-38.436176,-18.793755,1,EPI_ISL_16827963,Omicron,BN.1.3,2023-01-07
-33.21035,-16.48026,1,EPI_ISL_15682191,Omicron,BQ.1,2022-10-12
-41.482864,-24.41183,1,EPI_ISL_16059397,Omicron,CH.1.1.3,2022-11-23
-31.780594,-15.050638,1,EPI_ISL_16265838,Omicron,BQ.1,2022-12-02
-41.38131,-24.35722,1,EPI_ISL_17657928,Omicron,CH.1.1.1,2023-04-12
-33.18705,-16.480453,1,EPI_ISL_16386516,Omicron,BQ.1.23,2022-12-27
-39.568806,-22.575867,1,EPI_ISL_16535867,Omicron,CH.1.1.2,2023-01-09
-38.39705,-18.762526,1,EPI_ISL_17187970,Omicron,Unassigned,2023-03-04
-33.28857,-16.558653,1,EPI_ISL_16605271,Omicron,BQ.1,2023-01-09
-33.22595,-16.503872,1,EPI_ISL_16173510,Omicron,BQ.1.3,2022-12-10
-41.350323,-24.31789,1,EPI_ISL_17173585,Omicron,CH.1.1,2023-03-01
-33.156036,-16.449167,1,EPI_ISL_16676137,Omicron,BQ.1.14,2023-01-06
-33.18699,-16.464863,1,EPI_ISL_16479979,Omicron,BQ.1.15,2022-12-05
-33.163544,-16.449081,1,EPI_ISL_16296363,Omicron,BQ.1,2022-11-27
-38.389133,-18.762598,1,EPI_ISL_16334269,Omicron,BN.1.3,2022-11-13
-31.124462,-14.51953,1,EPI_ISL_15921725,Omicron,BQ.1.1.31,2022-11-14
-41.389214,-24.357182,1,EPI_ISL_17288335,Omicron,CH.1.1.3,2023-03-08
-30.819424,-14.300962,1,EPI_ISL_15942691,Omicron,BQ.1.1.11,2022-10-17
-33.132317,-16.417974,1,EPI_ISL_16708287,Omicron,BQ.1.2,2023-01-01
-38.420418,-18.79358,1,EPI_ISL_16413869,Omicron,BN.1.2.2,2022-12-21
-31.32768,-14.660069,1,EPI_ISL_16729709,Omicron,BQ.1.10,2022-12-26
-33.194687,-16.472618,1,EPI_ISL_16731988,Omicron,BQ.1.12,2023-01-07
-38.39692,-18.770342,1,EPI_ISL_16663562,Omicron,BN.1.3,2023-01-08
-33.171246,-16.472555,1,EPI_ISL_16264312,Omicron,BQ.1,2022-12-01
-33.218254,-16.503973,1,EPI_ISL_16134505,Omicron,BQ.1.16,2022-12-07
-33.16342,-16.441402,1,EPI_ISL_15324076,Omicron,BQ.1.2,2022-09-21
-40.39714,-23.38834,1,EPI_ISL_16647732,Omicron,CH.1.1.1,2022-12-24
-41.381256,-24.35715,1,EPI_ISL_16484618,Omicron,CH.1.1.3,2022-12-30
-41.420437,-24.364906,1,EPI_ISL_16937643,Omicron,CH.1.1.1,2023-02-05
-33.218124,-16.519466,1,EPI_ISL_16305675,Omicron,BQ.1,2022-12-13
-41.358177,-24.310347,1,EPI_ISL_17317936,Omicron,CH.1.1.3,2023-02-03
-33.24947,-16.527306,1,EPI_ISL_16570026,Omicron,BQ.1.2,2022-12-23
-33.22583,-16.5116,1,EPI_ISL_15284179,Omicron,BQ.1,2022-10-01
-33.28843,-16.574215,1,EPI_ISL_16122255,Omicron,BQ.1.13,2022-11-14
-33.17123,-16.46476,1,EPI_ISL_17520621,Omicron,BQ.1,2023-01-16
-38.42051,-18.770622,1,EPI_ISL_16366391,Omicron,BN.1.2,2022-12-19
-33.194675,-16.480536,1,EPI_ISL_16743331,Omicron,BE.10,2022-12-19
-38.365627,-18.76245,1,EPI_ISL_16451901,Omicron,BN.1.3.1,2022-12-18
-33.14795,-16.425655,1,EPI_ISL_17039392,Omicron,BE.9,2022-11-05
-38.381386,-18.754845,1,EPI_ISL_17623785,Omicron,BN.1.3,2023-03-02
-31.13217,-14.535049,1,EPI_ISL_16131463,Omicron,BQ.1.2,2022-12-01
-33.21827,-16.50391,1,EPI_ISL_17085857,Omicron,BQ.1.15,2023-02-20
-41.37366,-24.33367,1,EPI_ISL_17475849,Omicron,CH.1.1.3,2023-03-27
-41.35015,-24.32583,1,EPI_ISL_16519293,Omicron,Unassigned,2022-12-31
-38.389236,-18.74699,1,EPI_ISL_16072223,Omicron,BN.1.9,2022-11-16
-33.187004,-16.464897,1,EPI_ISL_15619458,Omicron,BQ.1.23,2022-10-21
-33.25728,-16.550846,1,EPI_ISL_16409162,Omicron,BQ.1.10,2022-12-25
-38.404755,-18.778173,1,EPI_ISL_16213716,Omicron,BN.1.2.2,2022-12-13
-38.44394,-18.801607,1,EPI_ISL_15914299,Omicron,Unassigned,2022-11-16
-33.116737,-16.402271,1,EPI_ISL_16278218,Omicron,BQ.1.8,2022-12-13
-38.428303,-18.809372,1,EPI_ISL_17527786,Omicron,BN.1.2,2023-03-07
-41.358055,-24.325811,1,EPI_ISL_17016650,Omicron,CH.1.1.1,2023-02-17
-38.412766,-18.770506,1,EPI_ISL_15744642,Omicron,BN.1.7,2022-10-30
-33.163376,-16.480328,1,EPI_ISL_16187004,Omicron,BQ.1.10.1,2022-12-09
-31.225681,-14.61317,1,EPI_ISL_17349066,Omicron,BQ.1.16,2023-03-16
-38.38132,-18.746971,1,EPI_ISL_16390626,Omicron,BN.1.2,2022-12-28
-38.420406,-18.801647,1,EPI_ISL_15979674,Omicron,BN.1.3,2022-11-11
-38.404762,-18.778265,1,EPI_ISL_17615030,Omicron,BN.1.2,2023-04-13
-41.37363,-24.34951,1,EPI_ISL_17500228,Omicron,CH.1.1.2,2023-04-07
-31.874382,-15.14446,1,EPI_ISL_17288589,Omicron,BQ.1.8,2023-02-14
-33.124397,-16.425823,1,EPI_ISL_16340092,Omicron,BQ.1.12,2022-12-07
-33.14,-16.417894,1,EPI_ISL_17523399,Omicron,BQ.1.12,2023-03-21
-33.273003,-16.558365,1,EPI_ISL_17485344,Omicron,BQ.1.23,2023-01-08
-38.33441,-18.699976,1,EPI_ISL_16105061,Omicron,BN.1.4,2022-11-22
-41.358078,-24.33375,1,EPI_ISL_17426392,Omicron,CH.1.1.1,2023-03-23
-41.381477,-24.364872,1,EPI_ISL_17210869,Omicron,CH.1.1.2,2023-01-06
-41.396866,-24.372805,1,EPI_ISL_17016259,Omicron,DV.4,2023-02-14
-38.373398,-18.746878,1,EPI_ISL_16747982,Omicron,BN.1.3,2023-01-14
-38.41275,-18.786016,1,EPI_ISL_16925033,Omicron,BN.1.3,2023-01-16
-33.18682,-16.47292,1,EPI_ISL_17395064,Omicron,BQ.1.13.1,2023-02-01
-38.39696,-18.762526,1,EPI_ISL_16971266,Omicron,BN.1.3,2023-01-12
-33.186874,-16.472656,1,EPI_ISL_16989255,Omicron,BQ.1.23,2023-02-06
