UMAP 1,UMAP 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
3.4838486,-24.628448,2,EPI_ISL_2673067,Alpha,B.1.1.7,2021-06-12
3.4604106,-24.628517,2,EPI_ISL_1866327,Alpha,B.1.1.7,2021-04-12
3.4527516,-24.61277,2,EPI_ISL_2602676,Alpha,B.1.1.7,2021-05-10
0.9143429,-31.913456,2,EPI_ISL_1098250,Alpha,B.1.1.7,2021-02-18
3.4216166,-24.675077,2,EPI_ISL_1412520,Alpha,B.1.1.7,2021-03-18
3.4370155,-24.620634,2,EPI_ISL_3983422,Alpha,B.1.1.7,2021-08-16
3.460517,-24.62066,2,EPI_ISL_12395184,Alpha,B.1.1.7,2021-08-13
3.5073776,-24.542522,2,EPI_ISL_2412466,Alpha,B.1.1.7,2021-05-17
3.4215393,-24.667435,2,EPI_ISL_11828125,Alpha,B.1.1.7,2021-06-09
3.4760928,-24.604916,2,EPI_ISL_1465557,Alpha,B.1.1.7,2021-03-16
6.1173086,-22.690805,2,EPI_ISL_2016954,Alpha,B.1.1.7,2021-04-25
3.4135647,-24.620752,2,EPI_ISL_1278791,Alpha,B.1.1.7,2021-02-08
3.4605074,-24.612795,2,EPI_ISL_2140287,Alpha,B.1.1.7,2021-04-26
3.452732,-24.675348,2,EPI_ISL_3014834,Alpha,B.1.1.7,2021-05-07
3.4603739,-24.628437,2,EPI_ISL_2757777,Alpha,B.1.1.7,2021-06-02
3.468235,-24.612759,2,EPI_ISL_3049716,Alpha,B.1.1.7,2021-05-18
3.3824816,-24.698736,2,EPI_ISL_10435944,Alpha,B.1.1.7,2021-05-04
3.4918041,-24.769083,2,EPI_ISL_3737622,Alpha,B.1.1.7,2021-08-17
3.405713,-24.698574,2,EPI_ISL_2161322,Alpha,B.1.1.7,2021-04-18
3.460476,-24.62057,2,EPI_ISL_2377266,Alpha,B.1.1.7,2021-05-13
3.491887,-24.612656,2,EPI_ISL_1793177,Alpha,B.1.1.7,2021-04-08
3.4213471,-24.675117,2,EPI_ISL_1674459,Alpha,B.1.1.7,2021-01-03
3.4135604,-24.667456,2,EPI_ISL_2863576,Alpha,B.1.1.7,2021-05-10
3.4525824,-24.636189,2,EPI_ISL_2143427,Alpha,B.1.1.7,2021-04-28
3.4918118,-24.612843,2,EPI_ISL_2085244,Alpha,B.1.1.7,2021-02-28
3.4685802,-24.643951,2,EPI_ISL_2464913,Alpha,B.1.1.7,2021-05-25
3.4528842,-24.612823,2,EPI_ISL_13835888,Alpha,B.1.1.7,2021-04-25
0.906723,-31.92912,2,EPI_ISL_11036528,Alpha,B.1.1.7,2021-08-02
0.90657806,-31.913502,2,EPI_ISL_3497312,Alpha,B.1.1.7,2021-08-06
3.4525676,-24.62835,2,EPI_ISL_1343576,Alpha,B.1.1.7,2021-03-15
3.4604445,-24.643915,2,EPI_ISL_3044131,Alpha,B.1.1.7,2021-07-09
0.93791103,-31.936981,2,EPI_ISL_11036678,Alpha,B.1.1.7,2021-09-20
3.4682007,-24.64407,2,EPI_ISL_1741499,Alpha,B.1.1.7,2021-04-17
3.4840279,-24.604977,2,EPI_ISL_2602657,Alpha,B.1.1.7,2021-05-03
3.6948051,-24.440771,2,EPI_ISL_2266250,Alpha,B.1.1.7,2021-05-17
3.4215517,-24.667572,2,EPI_ISL_1278662,Alpha,B.1.1.7,2021-02-07
3.3512325,-24.675385,2,EPI_ISL_2264754,Alpha,B.1.1.7,2021-05-07
3.2964277,-24.800125,2,EPI_ISL_1746823,Alpha,B.1.1.7,2021-04-06
3.4449172,-24.612684,2,EPI_ISL_3049717,Alpha,B.1.1.7,2021-05-21
3.4838843,-24.628345,2,EPI_ISL_2119763,Alpha,B.1.1.7,2021-04-12
3.4525604,-24.620453,2,EPI_ISL_2637044,Alpha,B.1.1.7,2021-06-08
3.4135494,-24.683044,2,EPI_ISL_2444866,Alpha,B.1.1.7,2021-05-19
3.4449263,-24.612762,2,EPI_ISL_4369217,Alpha,B.1.1.7,2021-06-18
3.3745213,-24.714415,2,EPI_ISL_3049734,Alpha,B.1.1.7,2021-05-26
3.468433,-24.620653,2,EPI_ISL_1917060,Alpha,B.1.1.7,2021-04-19
3.4682202,-24.604906,2,EPI_ISL_1308684,Alpha,B.1.1.7,2021-03-13
3.3511963,-24.659588,2,EPI_ISL_3025993,Alpha,B.1.1.7,2021-06-30
3.4683132,-24.62863,2,EPI_ISL_1962228,Alpha,B.1.1.7,2021-04-19
3.4605198,-24.628433,2,EPI_ISL_1915380,Alpha,B.1.1.7,2021-04-17
3.4292326,-24.659515,2,EPI_ISL_2637550,Alpha,B.1.1.7,2021-06-08
3.4683475,-24.63618,2,EPI_ISL_908267,Alpha,B.1.1.7,2021-01-17
3.4605484,-24.612782,2,EPI_ISL_2303337,Alpha,B.1.1.7,2021-05-10
3.4527497,-24.62061,2,EPI_ISL_1382370,Alpha,B.1.1.7,2021-03-12
3.4293537,-24.753452,2,EPI_ISL_11681364,Alpha,B.1.1.7,2021-04-27
3.437193,-24.659683,2,EPI_ISL_2142200,Alpha,B.1.1.7,2021-04-23
3.4994903,-24.581732,2,EPI_ISL_2377477,Alpha,B.1.1.7,2021-05-14
3.413622,-24.667423,2,EPI_ISL_1918325,Alpha,B.1.1.7,2021-04-22
3.4527879,-24.636238,2,EPI_ISL_2182497,Alpha,B.1.1.7,2021-04-12
3.468236,-24.628464,2,EPI_ISL_3230108,Alpha,B.1.1.7,2021-04-30
3.40588,-24.690834,2,EPI_ISL_2632431,Alpha,B.1.1.7,2021-05-29
3.4920397,-24.589201,2,EPI_ISL_1439758,Alpha,B.1.1.7,2021-03-22
3.4528198,-24.643963,2,EPI_ISL_1727495,Alpha,B.1.1.7,2021-04-16
5.030685,-23.112852,2,EPI_ISL_2127443,Alpha,B.1.1.7,2021-05-03
3.4526248,-24.62831,2,EPI_ISL_2377442,Alpha,B.1.1.7,2021-05-13
3.4605517,-24.605007,2,EPI_ISL_1522585,Alpha,B.1.1.7,2021-03-24
3.3823624,-24.74558,2,EPI_ISL_4205882,Alpha,B.1.1.7,2021-06-05
3.4761343,-24.620361,2,EPI_ISL_2406155,Alpha,B.1.1.7,2021-05-15
3.4371147,-24.597054,2,EPI_ISL_1374322,Alpha,B.1.1.7,2021-03-02
3.4839602,-24.604813,2,EPI_ISL_2315185,Alpha,B.1.1.7,2021-05-21
4.968416,-23.182926,2,EPI_ISL_1918265,Alpha,B.1.1.7,2021-04-06
3.4604578,-24.65185,2,EPI_ISL_3507353,Alpha,B.1.1.7,2021-05-05
3.4840384,-24.612835,2,EPI_ISL_1329283,Alpha,B.1.1.7,2021-03-08
3.3510437,-24.714283,2,EPI_ISL_2175992,Alpha,B.1.1.7,2021-05-03
