UMAP 1,UMAP 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
-19.546127,-40.677773,4,EPI_ISL_9296526,Omicron,BA.1.1,2022-01-21
-19.522886,-40.662056,4,EPI_ISL_12543334,Omicron,BA.1.1,2022-01-19
-19.515055,-40.74031,4,EPI_ISL_13123538,Omicron,BA.1.1,2022-02-05
-19.390154,-40.65432,4,EPI_ISL_11201051,Omicron,BA.1.1,2022-02-01
-19.538448,-40.740204,4,EPI_ISL_9277777,Omicron,BA.1.1,2022-01-19
-19.45261,-40.685444,4,EPI_ISL_10789858,Omicron,BA.1.1,2022-02-16
-19.655884,-40.88082,4,EPI_ISL_10345023,Omicron,BA.1.1.2,2022-01-17
-19.522724,-40.739933,4,EPI_ISL_11143283,Omicron,BA.1.1.2,2022-02-15
-19.538368,-40.756027,4,EPI_ISL_11070441,Omicron,BA.1.1.13,2022-02-07
-19.491634,-40.63068,4,EPI_ISL_8946011,Omicron,BA.1.1,2022-01-09
-19.561798,-40.79471,4,EPI_ISL_12987543,Omicron,BC.1,2022-01-08
-19.561813,-40.771534,4,EPI_ISL_12372953,Omicron,BA.1.1,2022-01-19
-19.577412,-40.771347,4,EPI_ISL_9857180,Omicron,BA.1.1,2021-12-30
-19.530554,-40.72464,4,EPI_ISL_9881516,Omicron,BA.1.1,2022-01-17
-19.577492,-40.771538,4,EPI_ISL_10835482,Omicron,BA.1.1,2022-02-18
-18.093275,-38.9668,4,EPI_ISL_9960838,Omicron,BA.1.1,2022-01-27
-19.499342,-40.693462,4,EPI_ISL_12738834,Omicron,BA.1.1,2022-05-03
-19.476011,-40.654102,4,EPI_ISL_10316058,Omicron,BA.1.1,2022-02-06
-19.475964,-40.599438,4,EPI_ISL_8982128,Omicron,BA.1.1,2022-01-04
-19.522821,-40.646446,4,EPI_ISL_8826679,Omicron,BA.1.1,2021-12-26
-19.530708,-40.72447,4,EPI_ISL_8460462,Omicron,BA.1.1,2021-12-16
-17.952305,-38.07561,4,EPI_ISL_13339083,Omicron,BA.1.1,2022-05-09
-19.569885,-40.779297,4,EPI_ISL_9726349,Omicron,BA.1.1,2022-02-03
-19.553951,-40.771427,4,EPI_ISL_9621474,Omicron,BA.1.1.15,2022-01-31
-19.52284,-40.73233,4,EPI_ISL_9291929,Omicron,BA.1.1,2022-01-21
-19.538559,-40.748024,4,EPI_ISL_10267235,Omicron,BA.1.1,2022-01-31
-19.546295,-40.724445,4,EPI_ISL_11353210,Omicron,BA.1.1,2022-03-10
-19.577507,-40.787083,4,EPI_ISL_10568776,Omicron,BA.1.1,2022-02-17
-17.929237,-39.240166,4,EPI_ISL_8185076,Omicron,BA.1.1,2021-12-15
-19.554165,-40.732452,4,EPI_ISL_11035298,Omicron,BA.1.1,2022-02-28
-19.53068,-40.748074,4,EPI_ISL_8942785,Omicron,BA.1.1,2021-12-29
-19.600895,-40.810314,4,EPI_ISL_11884355,Omicron,BA.1.1,2022-03-02
-19.476034,-40.685555,4,EPI_ISL_11302937,Omicron,BA.1.1,2022-01-17
-19.538456,-40.755997,4,EPI_ISL_11222814,Omicron,BA.1.1.1,2021-12-21
-19.553846,-40.763794,4,EPI_ISL_10325054,Omicron,BA.1.1,2022-02-09
-18.67128,-39.88074,4,EPI_ISL_8975827,Omicron,BA.1.1.1,2022-01-06
-19.577639,-40.794952,4,EPI_ISL_10905015,Omicron,BA.1.1,2022-02-16
-19.546198,-40.76364,4,EPI_ISL_10985578,Omicron,BA.1.1,2022-02-20
-19.522814,-40.67769,4,EPI_ISL_9652945,Omicron,BA.1.1,2022-01-31
-19.53851,-40.77141,4,EPI_ISL_8953607,Omicron,BA.1.1,2022-01-05
-19.53855,-40.740147,4,EPI_ISL_10324691,Omicron,BA.1.1,2022-02-08
-19.726044,-40.89663,4,EPI_ISL_11677803,Omicron,Unassigned,2022-03-13
-19.647879,-40.841896,4,EPI_ISL_10897347,Omicron,BA.1.1,2022-02-23
-19.530645,-40.732315,4,EPI_ISL_11875700,Omicron,Unassigned,2022-03-26
-19.522865,-40.74034,4,EPI_ISL_9886946,Omicron,BA.1.1,2022-01-18
-19.444752,-40.732323,4,EPI_ISL_10247156,Omicron,BA.1.1,2022-01-07
-19.554342,-40.75571,4,EPI_ISL_10462277,Omicron,BA.1.1,2022-02-13
-19.546135,-40.755917,4,EPI_ISL_9116080,Omicron,BA.1.1,2022-01-19
-19.554293,-40.75569,4,EPI_ISL_8749240,Omicron,BA.1.1.14,2021-12-13
-19.522781,-40.724567,4,EPI_ISL_11021501,Omicron,BA.1.1,2022-02-21
