t-SNE component 1,t-SNE component 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
14.070018,-18.685705,9,EPI_ISL_16995213,Omicron,BA.2.3.20,2022-10-26
9.50214,-19.233017,9,EPI_ISL_15441824,Omicron,BA.5.2.10,2022-07-12
14.070019,-18.685707,9,EPI_ISL_16995375,Omicron,CM.11,2022-11-04
9.502226,-19.231375,9,EPI_ISL_15670934,Omicron,BA.5.2,2022-11-01
9.500342,-19.231443,9,EPI_ISL_13781884,Omicron,BA.5.5,2022-06-14
12.05865,-23.017532,9,EPI_ISL_15185732,Omicron,BA.5.5,2022-07-23
10.265957,-17.563038,9,EPI_ISL_16718597,Omicron,BA.5.2.1,2023-01-05
10.986016,-18.966139,9,EPI_ISL_13879759,Omicron,BA.5.1.22,2022-06-28
9.500851,-19.230164,9,EPI_ISL_14903337,Omicron,BA.5.1.1,2022-08-30
11.273096,-24.160896,9,EPI_ISL_14087890,Omicron,BA.2,2022-06-17
12.431571,-19.058413,9,EPI_ISL_15983543,Omicron,BA.5.2.7,2022-11-07
11.124421,-17.80208,9,EPI_ISL_16708813,Omicron,BA.5.2,2023-01-08
12.693061,-19.292387,9,EPI_ISL_14138266,Omicron,BA.5.2.24,2022-07-21
10.48377,-21.329231,9,EPI_ISL_15879565,Omicron,BA.5.2,2022-10-11
9.501576,-19.230032,9,EPI_ISL_16348133,Omicron,BA.5.2,2022-09-28
9.500452,-19.230967,9,EPI_ISL_12809033,Omicron,BA.5.1,2022-05-12
9.500471,-19.231567,9,EPI_ISL_14683457,Omicron,BE.1.1,2022-08-04
9.502637,-19.230337,9,EPI_ISL_14263494,Omicron,BA.5.2.1,2022-07-18
9.49997,-19.233013,9,EPI_ISL_15432603,Omicron,BA.5.2,2022-09-20
9.500404,-19.230312,9,EPI_ISL_14136333,Omicron,BA.5.2.1,2022-06-29
13.540865,-18.290384,9,EPI_ISL_15088269,Omicron,Unassigned,2022-09-13
9.499236,-19.22861,9,EPI_ISL_14811952,Omicron,BA.5.1,2022-08-24
9.502105,-19.233044,9,EPI_ISL_15653095,Omicron,BA.5.2.1,2022-10-25
9.500372,-19.230896,9,EPI_ISL_16201759,Omicron,BA.5.1.34,2022-12-04
