UMAP 1,UMAP 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
-2.702777,-10.6423025,0,EPI_ISL_1402343,Alpha,B.1.1.7,2021-02-06
-2.9291515,-10.642145,0,EPI_ISL_1491033,Alpha,B.1.1.7,2021-03-15
1.4410057,-1.9972115,0,EPI_ISL_1242399,Alpha,B.1.1.7,2021-02-15
1.2474365,-11.250042,0,EPI_ISL_1274638,Alpha,B.1.1.7,2021-03-09
17.269913,-13.060514,0,EPI_ISL_3164407,Alpha,B.1.1.7,2021-07-05
1.4349544,-11.046885,0,EPI_ISL_2464192,Alpha,B.1.1.7,2021-05-25
19.17613,-14.138916,0,EPI_ISL_3186329,Alpha,B.1.1.7,2021-07-19
1.1225047,-11.351517,0,EPI_ISL_1248820,Alpha,B.1.1.7,2021-03-02
-2.9838333,-11.071724,0,EPI_ISL_1495607,Alpha,B.1.1.7,2021-03-06
18.840332,-12.904343,0,EPI_ISL_3545753,Alpha,B.1.1.7,2021-07-21
18.676344,-13.107285,0,EPI_ISL_3164393,Alpha,B.1.1.7,2021-07-01
17.184254,-12.552853,0,EPI_ISL_2894562,Alpha,B.1.1.7,2021-06-05
17.863724,-11.630766,0,EPI_ISL_6720837,Alpha,AY.44,2021-11-07
18.855865,-13.123123,0,EPI_ISL_2981220,Alpha,B.1.1.7,2021-06-14
1.9330807,-1.9582891,0,EPI_ISL_2301398,Alpha,B.1.1.7,2021-05-07
-2.6555452,-10.704823,0,EPI_ISL_1111751,Alpha,B.1.1.7,2021-02-11
17.879251,-14.037205,0,EPI_ISL_5095158,Alpha,B.1.1.7,2021-06-04
-2.5384989,-10.517102,0,EPI_ISL_1335581,Alpha,B.1.1.7,2021-03-14
1.0833542,-11.320238,0,EPI_ISL_1524649,Alpha,B.1.1.7,2021-03-17
1.4270742,-11.054576,0,EPI_ISL_2241305,Alpha,B.1.1.7,2021-05-08
17.441895,-12.8497925,0,EPI_ISL_3186302,Alpha,B.1.1.7,2021-07-19
-2.608756,-10.696914,0,EPI_ISL_1335476,Alpha,B.1.1.7,2021-03-10
19.192104,-14.318438,0,EPI_ISL_3100186,Alpha,B.1.1.7,2021-07-05
19.84053,-12.451239,0,EPI_ISL_4375365,Alpha,B.1.1.7,2021-04-29
1.6831136,-1.9113636,0,EPI_ISL_2357827,Alpha,B.1.1.7,2021-05-01
-2.6556034,-10.681233,0,EPI_ISL_1625105,Alpha,B.1.1.7,2021-03-24
17.54349,-11.591827,0,EPI_ISL_3164400,Alpha,B.1.1.7,2021-06-24
19.19971,-13.62302,0,EPI_ISL_2305118,Alpha,B.1.1.7,2021-05-11
-2.639967,-10.681254,0,EPI_ISL_1335445,Alpha,B.1.1.7,2021-03-15
1.4115295,-11.398511,0,EPI_ISL_1387056,Alpha,B.1.1.7,2021
17.856201,-13.162117,0,EPI_ISL_2863438,Alpha,B.1.1.7,2021-06-23
17.996513,-11.818295,0,EPI_ISL_3186326,Alpha,B.1.1.7,2021-07-16
18.12948,-11.5838375,0,EPI_ISL_3186372,Alpha,B.1.1.7,2021-07-16
1.6987076,-1.9191942,0,EPI_ISL_2864569,Alpha,B.1.1.7,2021-05-27
20.121677,-12.4825325,0,EPI_ISL_3801469,Alpha,B.1.1.7,2021-08-02
18.879469,-14.23254,0,EPI_ISL_3100252,Alpha,B.1.1.7,2021-06-28
19.777685,-13.427748,0,EPI_ISL_3100222,Alpha,B.1.1.7,2021-06-28
18.941925,-14.396488,0,EPI_ISL_4381129,Alpha,B.1.1.7,2021-06-03
-2.6165886,-10.704874,0,EPI_ISL_1335486,Alpha,B.1.1.7,2021-03-11
1.7378483,-1.7784252,0,EPI_ISL_1398830,Alpha,B.1.1.7,2021-03-02
0.95085335,-11.015588,0,EPI_ISL_1538328,Alpha,B.1.1.7,2021-03-29
18.770138,-12.490135,0,EPI_ISL_2636360,Alpha,B.1.1.7,2021-06-02
19.949642,-13.630922,0,EPI_ISL_3237618,Alpha,AY.122,2021-06-24
18.316956,-12.951309,0,EPI_ISL_2981883,Alpha,B.1.1.7,2021-07-08
18.660671,-12.443295,0,EPI_ISL_2981057,Alpha,B.1.1.7,2021-07-02
18.394989,-13.552811,0,EPI_ISL_3049971,Alpha,B.1.1.7,2021-07-01
1.7454,-1.9971132,0,EPI_ISL_1413984,Alpha,B.1.1.7,2021-03-21
19.25433,-11.552677,0,EPI_ISL_3186432,Alpha,B.1.1.7,2021-07-19
19.004444,-13.341618,0,EPI_ISL_3186312,Alpha,B.1.1.7,2021-07-09
18.902725,-11.974802,0,EPI_ISL_3100231,Alpha,B.1.1.7,2021-07-05
18.855923,-11.357586,0,EPI_ISL_3026816,Alpha,B.1.1,2021-07-08
17.7858,-12.498203,0,EPI_ISL_4378511,Alpha,AY.113,2021-06-01
18.183994,-11.834057,0,EPI_ISL_3186337,Alpha,B.1.1.7,2021-07-20
17.996704,-11.677654,0,EPI_ISL_3419096,Alpha,Q.8,2021-07-14
18.105915,-12.466688,0,EPI_ISL_3186455,Alpha,B.1.1.7,2021-07-19
17.160812,-12.693584,0,EPI_ISL_3100260,Alpha,B.1.1.7,2021-07-05
1.8313856,-1.7079897,0,EPI_ISL_1792486,Alpha,B.1.1.7,2021-04-08
1.3956277,-11.062482,0,EPI_ISL_957674,Alpha,B.1.1.7,2021-01-30
20.277857,-12.82613,0,EPI_ISL_6060074,Delta,AY.44,2021-10-02
19.996635,-11.818544,0,EPI_ISL_8252867,Delta,AY.43,2021-12-04
20.191868,-12.56057,0,EPI_ISL_6164076,Delta,AY.44,2021-10-07
18.270077,-14.083927,0,EPI_ISL_3390190,Delta,AY.127,2021-07-23
17.387344,-13.193573,0,EPI_ISL_5984269,Delta,B.1.617.2,2021-10-06
18.816805,-12.372818,0,EPI_ISL_4847061,Delta,AY.25,2021-09-21
18.957544,-12.248032,0,EPI_ISL_10173199,Delta,AY.4,2021-12-14
18.020004,-12.474913,0,EPI_ISL_5760767,Delta,AY.54,2021-09-18
14.10564,-8.794949,0,EPI_ISL_4555545,Delta,AY.43,2021-09-12
19.285608,-12.951229,0,EPI_ISL_4164431,Delta,AY.47,2021-08-18
20.0044,-11.599579,0,EPI_ISL_6189527,Delta,AY.129,2021-10-27
7.120882,-7.22476,0,EPI_ISL_4391255,Delta,AY.75,2021-09-03
6.4094057,-7.271616,0,EPI_ISL_7641493,Delta,AY.80,2021-12-03
17.348106,-13.068357,0,EPI_ISL_6333361,Delta,AY.43,2021-09-25
3.6272736,-1.1387815,0,EPI_ISL_3807812,Delta,AY.98,2021-08-24
17.535675,-12.396574,0,EPI_ISL_5715685,Delta,AY.29,2021-09-04
17.37957,-13.412067,0,EPI_ISL_7970647,Delta,AY.122,2021-11-03
11.1598015,-6.2480536,0,EPI_ISL_7022834,Delta,AY.122,2021-11-25
18.61392,-11.443478,0,EPI_ISL_3313332,Delta,B.1.617.2,2021-08-01
18.637266,-11.810616,0,EPI_ISL_3018732,Delta,AY.44,2021-06-29
19.441977,-13.966686,0,EPI_ISL_5166781,Delta,AY.118,2021-09-22
18.8873,-14.19342,0,EPI_ISL_5722790,Delta,AY.29,2021-09-08
18.902859,-13.365196,0,EPI_ISL_4908628,Delta,AY.44,2021-08-26
18.5434,-12.951239,0,EPI_ISL_8311445,Delta,AY.25,2021-12-19
17.309185,-12.349636,0,EPI_ISL_3390472,Delta,AY.9.2,2021-07-27
19.496597,-12.013668,0,EPI_ISL_7605736,Delta,AY.34,2021-11-03
17.457819,-12.8808365,0,EPI_ISL_5401949,Delta,AY.122,2021-10-09
17.20762,-12.419973,0,EPI_ISL_6796890,Delta,AY.111,2021-11-22
17.64529,-11.701063,0,EPI_ISL_5080583,Delta,AY.103,2021-09-15
18.121647,-12.763626,0,EPI_ISL_8435294,Delta,AY.23.1,2021-12-28
19.316862,-12.302866,0,EPI_ISL_8579822,Delta,AY.125,2021-11-22
17.473145,-13.240234,0,EPI_ISL_3251707,Delta,AY.4,2021-07-27
19.613735,-11.748066,0,EPI_ISL_3171627,Delta,AY.4,2021-07-23
19.363873,-12.334183,0,EPI_ISL_11268205,Delta,AY.44,2021-09
19.699633,-13.240419,0,EPI_ISL_6810065,Delta,AY.20,2021-10-23
19.027893,-14.318443,0,EPI_ISL_5684463,Delta,AY.9,2021-09-11
19.270021,-12.521507,0,EPI_ISL_4287817,Delta,AY.4,2021-09-10
3.642889,-1.0293121,0,EPI_ISL_7268970,Delta,AY.44,2021-09-09
18.301285,-12.146584,0,EPI_ISL_3451952,Delta,AY.26,2021-07-21
19.731037,-14.2715,0,EPI_ISL_6649722,Delta,AY.44,2021-10-04
9.894222,0.25969028,0,EPI_ISL_12099051,Delta,B.1.617.2,2021-12-10
