t-SNE component 1,t-SNE component 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
-11.831499,6.1124225,1,EPI_ISL_2532772,Alpha,B.1.1.7,2021-02-03
-11.83612,6.1221104,1,EPI_ISL_4381354,Alpha,B.1.1.7,2021-04-30
-11.835849,6.0975056,1,EPI_ISL_920856,Alpha,B.1.1.7,2021-01-05
-11.838371,6.1018853,1,EPI_ISL_2765113,Alpha,B.1.1.7,2021-05-04
-11.8363085,6.108926,1,EPI_ISL_1191671,Alpha,B.1.1.7,2021-02-05
-8.884631,8.09086,1,EPI_ISL_1851145,Alpha,B.1.1.7,2021-04-14
-11.834542,6.1012907,1,EPI_ISL_2300007,Alpha,B.1.1.7,2021-05-10
-6.7904377,11.2725725,1,EPI_ISL_2453073,Alpha,B.1.1.7,2021-05
-11.837761,6.114083,1,EPI_ISL_2181743,Alpha,B.1.1.7,2021-05-04
-11.833598,6.1189985,1,EPI_ISL_1760299,Alpha,B.1.1.7,2021-03-02
-11.836252,6.1121545,1,EPI_ISL_1380652,Alpha,B.1.1.7,2021-03-01
-8.560435,9.165607,1,EPI_ISL_1177700,Alpha,B.1.1.7,2021-02-21
-11.835751,6.0924687,1,EPI_ISL_2022880,Alpha,B.1.1.7,2021-05-03
-11.837404,6.122649,1,EPI_ISL_7686848,Alpha,B.1.1.7,2021-04-16
-11.833598,6.1150484,1,EPI_ISL_2612592,Alpha,B.1.1.7,2021-06-08
-11.832322,6.10731,1,EPI_ISL_1411389,Alpha,B.1.1.7,2021-03-19
-11.841927,6.0910354,1,EPI_ISL_1288098,Alpha,B.1.1.7,2021-03-01
-11.834291,6.1105976,1,EPI_ISL_2670527,Alpha,B.1.1.7,2021-05-24
-6.790508,11.273026,1,EPI_ISL_12013701,Alpha,B.1.1.7,2021-07-15
-11.835695,6.09961,1,EPI_ISL_1603200,Alpha,B.1.1.7,2021-02-08
-11.839565,6.0938716,1,EPI_ISL_1356268,Alpha,B.1.1.7,2021-03-09
-11.8415365,6.11145,1,EPI_ISL_1332088,Alpha,B.1.1.7,2021-03-11
-9.041576,10.838023,1,EPI_ISL_2884613,Alpha,B.1.1.7,2021-06-10
-11.835908,6.107598,1,EPI_ISL_4096610,Alpha,B.1.1.7,2021-05-07
-11.83514,6.104461,1,EPI_ISL_1572447,Alpha,B.1.1.7,2021-03-25
-11.831958,6.117159,1,EPI_ISL_2748390,Alpha,B.1.1.7,2021-06-23
-11.833019,6.1226025,1,EPI_ISL_1186534,Alpha,B.1.1.7,2021-02-26
-11.83832,6.1243834,1,EPI_ISL_2565716,Alpha,B.1.1.7,2021-03-15
-11.835899,6.112425,1,EPI_ISL_1986145,Alpha,B.1.1.7,2021-04-30
-11.837492,6.1050367,1,EPI_ISL_1207630,Alpha,B.1.1.7,2021-02-26
-11.838124,6.124019,1,EPI_ISL_1594404,Alpha,B.1.1.7,2021-03-30
-11.836733,6.110242,1,EPI_ISL_2470863,Alpha,B.1.1.7,2021-05-25
-11.83784,6.090933,1,EPI_ISL_1675558,Alpha,B.1.1.7,2021-03-29
-8.605046,6.1780696,1,EPI_ISL_5333855,Alpha,B.1.1.7,2021-06-03
-6.7905073,11.273026,1,EPI_ISL_2757584,Alpha,B.1.1.7,2021-05-28
-11.833791,6.1248126,1,EPI_ISL_1264901,Alpha,B.1.1.7,2021-03-03
-11.835095,6.1015406,1,EPI_ISL_2291481,Alpha,B.1.1.7,2021-04-19
-11.834733,6.1144943,1,EPI_ISL_1719345,Alpha,B.1.1.7,2021-04-15
-11.839001,6.094263,1,EPI_ISL_1627771,Alpha,B.1.1.7,2021-03-24
-11.833985,6.1171722,1,EPI_ISL_1564700,Alpha,B.1.1.7,2021-04-05
-11.831203,6.1008058,1,EPI_ISL_1729215,Alpha,B.1.1.7,2021-04-14
-11.836499,6.1209335,1,EPI_ISL_1520928,Alpha,B.1.1.7,2021-03-25
-11.834646,6.1230297,1,EPI_ISL_2098741,Alpha,B.1.1.7,2021-04-27
-11.835677,6.110144,1,EPI_ISL_2756502,Alpha,B.1.1.7,2021-05-07
-11.8354225,6.0937676,1,EPI_ISL_2658504,Alpha,B.1.1.7,2021-04-21
-11.833622,6.109919,1,EPI_ISL_2152174,Alpha,B.1.1.7,2021-05-03
-11.834956,6.117827,1,EPI_ISL_1404219,Alpha,B.1.1.7,2021-03-04
-11.836112,6.108917,1,EPI_ISL_1508573,Alpha,B.1.1.7,2021-03-22
-11.835792,6.1229186,1,EPI_ISL_2248500,Alpha,B.1.1.7,2021-05-04
-11.836297,6.112141,1,EPI_ISL_2084371,Alpha,B.1.1.7,2021-03-14
-5.8654466,4.4940534,1,EPI_ISL_2987348,Alpha,B.1.1.7,2021-05-20
-7.8498306,8.300403,1,EPI_ISL_2308921,Alpha,B.1.1.7,2021-03-15
-11.844443,6.0988746,1,EPI_ISL_15630214,Alpha,B.1.1.7,2021-03-15
-4.7249856,4.582131,1,EPI_ISL_3032626,Alpha,B.1.1.7,2021-06-22
-11.83806,6.1157923,1,EPI_ISL_1660701,Alpha,B.1.1.7,2021-03-30
-11.831803,6.102011,1,EPI_ISL_2810755,Alpha,B.1.1.7,2021-06-24
-11.83313,6.099698,1,EPI_ISL_2111182,Alpha,B.1.1.7,2021-04-27
-11.838133,6.0971413,1,EPI_ISL_1736380,Alpha,B.1.1.7,2021-04-03
-11.835631,6.119796,1,EPI_ISL_1900302,Alpha,B.1.1.7,2021-04-08
-11.833436,6.1197166,1,EPI_ISL_1189457,Alpha,B.1.1.7,2021-02-27
-11.83863,6.105754,1,EPI_ISL_1899377,Alpha,B.1.1.7,2021-04-07
-11.840259,6.090189,1,EPI_ISL_2720740,Alpha,B.1.1.7,2021-05-03
-11.835306,6.1082344,1,EPI_ISL_3066940,Alpha,B.1.1.7,2021-06-02
-11.833971,6.106528,1,EPI_ISL_15741964,Alpha,B.1.1.7,2021-05-24
-11.831014,6.1110115,1,EPI_ISL_2681424,Alpha,B.1.1.7,2021-04-14
-11.831075,6.1138268,1,EPI_ISL_2081407,Alpha,B.1.1.7,2021-04-28
-6.808993,4.5770206,1,EPI_ISL_3067420,Alpha,B.1.1.7,2021-07-06
-11.835317,6.108941,1,EPI_ISL_2031384,Alpha,B.1.1.7,2021-04-22
-8.80533,9.9895735,1,EPI_ISL_3076191,Alpha,B.1.1.7,2021-07-02
-11.834876,6.1172543,1,EPI_ISL_1864240,Alpha,B.1.1.7,2021-03-29
-11.838441,6.0963116,1,EPI_ISL_2383606,Alpha,B.1.1.7,2021-05-05
-11.835014,6.113163,1,EPI_ISL_6343020,Alpha,B.1.1.7,2021-05-11
-11.833449,6.105064,1,EPI_ISL_2328253,Alpha,B.1.1.7,2021-04-05
-11.836634,6.1060233,1,EPI_ISL_1662424,Alpha,B.1,2021-03-25
-11.834318,6.115036,1,EPI_ISL_1900085,Alpha,B.1.1.7,2021-03-28
-11.835266,6.1255565,1,EPI_ISL_3418969,Alpha,B.1.1.7,2021-04-27
-11.832799,6.111717,1,EPI_ISL_2428449,Alpha,B.1.1.7,2021-05-12
-11.83347,6.0948915,1,EPI_ISL_2183753,Alpha,B.1.1.7,2021-05-03
-11.832498,6.1264696,1,EPI_ISL_12916291,Alpha,B.1.1.7,2021-05-07
-4.857242,4.57938,1,EPI_ISL_1684472,Alpha,B.1.1.7,2021-04-04
-11.832824,6.125137,1,EPI_ISL_2305967,Alpha,B.1.1.7,2021-05-09
-11.835317,6.118691,1,EPI_ISL_1528161,Alpha,B.1.1.7,2021-03-18
-11.830315,6.1132936,1,EPI_ISL_2140336,Alpha,B.1.1.7,2021-04-30
-11.834312,6.1122904,1,EPI_ISL_2213534,Alpha,B.1.1.7,2021-05-11
-11.838245,6.087794,1,EPI_ISL_1585190,Alpha,B.1.1.7,2021-03-09
-11.832067,6.1061172,1,EPI_ISL_3874967,Alpha,B.1.1.7,2021-07-16
-11.835342,6.123288,1,EPI_ISL_2150344,Alpha,B.1.1.7,2021-04-20
-11.835582,6.1255317,1,EPI_ISL_1047392,Alpha,B.1.1.7,2021-01-27
-11.834075,6.1073904,1,EPI_ISL_1413425,Alpha,B.1.1.7,2021-03-20
-11.836581,6.096764,1,EPI_ISL_3014757,Alpha,B.1.1.7,2021-04-09
-11.837601,6.1223364,1,EPI_ISL_1646055,Alpha,B.1.1.7,2021-03-25
-11.835244,6.115586,1,EPI_ISL_2278108,Alpha,B.1.1.7,2021-02-24
-11.837578,6.1072764,1,EPI_ISL_2933239,Alpha,B.1.1.7,2021-06-29
-6.922601,7.7315283,1,EPI_ISL_1729796,Alpha,B.1.1.7,2021-03-30
-11.83984,6.1078653,1,EPI_ISL_2491050,Alpha,B.1.1.7,2021-05-26
-11.836733,6.110973,1,EPI_ISL_1754000,Alpha,B.1.1.7,2021-03
-11.842518,6.097399,1,EPI_ISL_2269416,Alpha,B.1.1.7,2021-05-10
-7.700078,11.434494,1,EPI_ISL_2673067,Alpha,B.1.1.7,2021-06-12
-11.833027,6.116491,1,EPI_ISL_1250862,Alpha,B.1.1.7,2021-03-02
-11.830666,6.1202774,1,EPI_ISL_1452975,Alpha,B.1.1.7,2021-03-22
-11.835375,6.096625,1,EPI_ISL_2084185,Alpha,B.1.1.7,2021-03-03
-11.83905,6.108228,1,EPI_ISL_3142868,Alpha,B.1.1.7,2021-04-29
-11.835317,6.1003637,1,EPI_ISL_1962704,Alpha,B.1.1.7,2021-04-21
-7.7001514,11.434306,1,EPI_ISL_1866327,Alpha,B.1.1.7,2021-04-12
-11.835445,6.0963407,1,EPI_ISL_3220465,Alpha,B.1.1.7,2021-07-01
-11.83998,6.094057,1,EPI_ISL_5543223,Alpha,B.1.1.7,2021-07-19
-11.836688,6.1029177,1,EPI_ISL_1206871,Alpha,B.1.1.7,2021-02-25
-11.8442955,6.101524,1,EPI_ISL_1662260,Alpha,B.1.1.7,2021-01-22
-11.840981,6.109527,1,EPI_ISL_1868963,Alpha,B.1.1.7,2021-03-08
-11.839201,6.1235285,1,EPI_ISL_2737491,Alpha,B.1.1.7,2021-01-18
-11.832741,6.0988474,1,EPI_ISL_2113607,Alpha,B.1.1.7,2021-04-29
