UMAP 1,UMAP 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
-6.0535345,-44.675896,6,EPI_ISL_8817484,Omicron,BA.1,2022-01-07
-5.9365826,-44.51168,6,EPI_ISL_10841450,Omicron,BA.1.20,2022-02-22
-4.631461,-42.59758,6,EPI_ISL_12842209,Omicron,BA.1.1.14,2022-01-11
-6.1472807,-44.6992,6,EPI_ISL_11245781,Omicron,BA.1.17.2,2022-03-07
-6.0849075,-44.535217,6,EPI_ISL_8853077,Omicron,BA.1.17.2,2022-01-11
-4.506746,-42.425743,6,EPI_ISL_13481941,Omicron,BA.1.18,2022-01-23
-6.334797,-44.855488,6,EPI_ISL_9841685,Omicron,BA.1,2022-02-05
-6.256691,-44.847763,6,EPI_ISL_9221093,Omicron,BA.1.15.1,2022-01-07
-6.077031,-44.605507,6,EPI_ISL_9768717,Omicron,BA.1,2022-02-02
-6.1394176,-44.71496,6,EPI_ISL_10541794,Omicron,BA.1.17.2,2022-02-18
-6.108259,-44.67573,6,EPI_ISL_9827575,Omicron,BA.1.17.2,2022-02-03
-6.084793,-44.66013,6,EPI_ISL_9593600,Omicron,BA.1.15,2022-01-24
-6.19425,-44.644447,6,EPI_ISL_9431742,Omicron,BA.1,2022-01-18
-6.006748,-44.597527,6,EPI_ISL_9021871,Omicron,BA.1.18,2022-01
-6.069273,-44.70697,6,EPI_ISL_11778911,Omicron,BA.1.15,2022-01-07
-6.1083555,-44.676003,6,EPI_ISL_8945309,Omicron,BA.1.15.1,2022-01-12
-6.139497,-44.66015,6,EPI_ISL_8260423,Omicron,BA.1.15,2021-12-17
-6.131706,-44.69967,6,EPI_ISL_9651780,Omicron,BA.1,2022-01-31
-6.147358,-44.613388,6,EPI_ISL_10478880,Omicron,BA.1,2022-02-15
-6.045685,-44.58999,6,EPI_ISL_8923144,Omicron,BA.1,2022-01-13
-6.0848866,-44.652473,6,EPI_ISL_8381996,Omicron,BA.1,2021-12-22
-6.2098846,-44.76182,6,EPI_ISL_9693367,Omicron,BA.1,2022-01-04
-6.202038,-44.761963,6,EPI_ISL_10197805,Omicron,BA.1.15.1,2022-02-14
-6.1473427,-44.714893,6,EPI_ISL_9955506,Omicron,BA.1.20,2022-01-31
-6.084943,-44.65238,6,EPI_ISL_10743226,Omicron,BA.1.17.2,2022-02-19
-6.022151,-44.652348,6,EPI_ISL_11451612,Omicron,BA.1.15.1,2022-03-04
-6.123727,-44.691547,6,EPI_ISL_10484487,Omicron,BA.1,2022-02-16
-6.1240025,-44.714916,6,EPI_ISL_8390500,Omicron,BA.1.15,2021-12-21
-6.037841,-44.613106,6,EPI_ISL_8814825,Omicron,BA.1.17.2,2022-01-10
-6.108366,-44.644604,6,EPI_ISL_14134663,Omicron,BA.1.17.2,2022-01-31
-6.0613384,-44.621193,6,EPI_ISL_12749946,Omicron,BA.1,2022-01-11
-6.1002865,-44.66027,6,EPI_ISL_8853020,Omicron,BA.1.17.2,2022-01-10
-6.09262,-44.68326,6,EPI_ISL_9129526,Omicron,BA.1,2022-01-19
-6.053608,-44.5822,6,EPI_ISL_9779173,Omicron,BA.1.17.2,2022-02-02
-6.108325,-44.65236,6,EPI_ISL_9248930,Omicron,BA.1.15.1,2022-01-20
-6.1630096,-44.738396,6,EPI_ISL_10787854,Omicron,BA.1,2022-02-05
-6.0614014,-44.683647,6,EPI_ISL_10013657,Omicron,BA.1.20,2022-02-08
-6.178623,-44.738342,6,EPI_ISL_10256490,Omicron,BA.1,2022-02-10
-5.9519606,-44.582123,6,EPI_ISL_8821086,Omicron,BA.1,2022-01-05
-6.0769672,-44.597797,6,EPI_ISL_9984931,Omicron,BA.1,2022-01-28
-6.108385,-44.660057,6,EPI_ISL_9562389,Omicron,BA.1.15.1,2022-01-29
-6.225195,-44.761665,6,EPI_ISL_9297098,Omicron,BA.1,2022-01-23
-6.2411575,-44.793133,6,EPI_ISL_9932134,Omicron,BA.1,2022-01-24
-6.3348656,-44.941616,6,EPI_ISL_12109459,Omicron,BA.1.15,2022-03-31
-6.1548786,-44.722736,6,EPI_ISL_9820058,Omicron,BA.1.17.2,2022-02-05
-6.076989,-44.60559,6,EPI_ISL_11168803,Omicron,BA.1.17,2021-12-23
-6.092866,-44.644577,6,EPI_ISL_9188143,Omicron,BA.1.17,2022-01-10
-6.1083317,-44.675945,6,EPI_ISL_10761123,Omicron,BA.1,2022-02-19
-6.077118,-44.597717,6,EPI_ISL_10210467,Omicron,BA.1,2021-12-22
-6.123886,-44.69143,6,EPI_ISL_9599465,Omicron,BA.1.17.2,2022-01-28
-6.061222,-44.64456,6,EPI_ISL_9335070,Omicron,BA.1.15,2022-01-14
-6.0926647,-44.660236,6,EPI_ISL_9640591,Omicron,BA.1.5,2022-01-31
-6.0456877,-44.59781,6,EPI_ISL_8816990,Omicron,BA.1.15,2022-01-06
-6.022394,-44.574516,6,EPI_ISL_8975707,Omicron,BA.1.17.2,2022-01-04
-6.092493,-44.668053,6,EPI_ISL_9226823,Omicron,BA.1.15.1,2022-01-02
-4.717802,-42.691494,6,EPI_ISL_11071442,Omicron,BA.1,2022-02-17
-6.092551,-44.69151,6,EPI_ISL_8823700,Omicron,BA.1.17.2,2022-01-09
-6.3112984,-44.82415,6,EPI_ISL_11602794,Omicron,BA.1,2022-02-24
-6.0849724,-44.683517,6,EPI_ISL_8790467,Omicron,BA.1,2022-01-05
-6.131813,-44.683605,6,EPI_ISL_8843540,Omicron,BA.1,2022-01-05
-6.1863117,-44.699314,6,EPI_ISL_9414805,Omicron,BA.1.9,2022-01-11
-6.1472244,-44.699226,6,EPI_ISL_10830193,Omicron,BA.1.15,2022-02-03
-5.975563,-44.542953,6,EPI_ISL_9073474,Omicron,BA.1,2022-01-10
-4.7097106,-42.886864,6,EPI_ISL_9456470,Omicron,BA.1.18,2022-01-15
-6.069315,-44.64462,6,EPI_ISL_10566841,Omicron,BA.1.15,2022-02-14
-5.9518833,-44.605698,6,EPI_ISL_16708209,Omicron,BA.1,2022-12-29
-6.1863136,-44.738327,6,EPI_ISL_9985371,Omicron,BA.1,2022-02-02
-6.1160192,-44.683723,6,EPI_ISL_9108839,Omicron,BA.1,2022-01-05
-6.069152,-44.644516,6,EPI_ISL_10235180,Omicron,BA.1,2022-01-21
-6.108241,-44.65252,6,EPI_ISL_9000224,Omicron,BD.1,2022-01-13
-4.600302,-42.402164,6,EPI_ISL_8834632,Omicron,BA.1,2021-12-26
-6.131749,-44.62102,6,EPI_ISL_12141914,Omicron,BA.1,2022-03-28
-6.1472874,-44.714985,6,EPI_ISL_12267727,Omicron,BA.1.20,2021-12-22
-6.2955723,-44.81655,6,EPI_ISL_9780037,Omicron,BA.1.15.1,2022-02-03
-6.0771656,-44.74631,6,EPI_ISL_9379539,Omicron,BA.1,2022-01-24
-4.6160593,-42.245983,6,EPI_ISL_9257181,Omicron,BA.1,2022-01-28
-4.4831543,-42.41036,6,EPI_ISL_9118391,Omicron,BA.1.17.2,2022-01-18
-6.1159916,-44.675705,6,EPI_ISL_8925882,Omicron,BA.1.18,2021-12-27
-6.069228,-44.636776,6,EPI_ISL_12559866,Omicron,BA.1.1,2022-03-01
-6.1394634,-44.707287,6,EPI_ISL_10521653,Omicron,BA.1,2022-01-13
-5.31142,-43.81625,6,EPI_ISL_13019309,Omicron,BA.1,2022-05-11
-5.9988384,-44.56646,6,EPI_ISL_10835316,Omicron,BA.1.15,2022-01-17
-5.951886,-44.511833,6,EPI_ISL_8858221,Omicron,BA.1.15.1,2022-01-11
-6.084775,-44.683815,6,EPI_ISL_12949557,Omicron,BA.1.15,2022-01-12
-6.1473274,-44.715103,6,EPI_ISL_9182273,Omicron,BA.1.15,2022-01-08
-6.092576,-44.667934,6,EPI_ISL_9763799,Omicron,BA.1.17.2,2022-01-07
-6.0614567,-44.715065,6,EPI_ISL_14148134,Omicron,BA.1.17.2,2021-12-07
-6.155367,-44.730602,6,EPI_ISL_9316132,Omicron,BA.1.15.1,2022-01-24
-6.006647,-44.550938,6,EPI_ISL_8848543,Omicron,BA.1.17.2,2022-01-11
-6.1395445,-44.738487,6,EPI_ISL_10002769,Omicron,BA.1.15.1,2022-02-07
-6.045641,-44.59772,6,EPI_ISL_8520708,Omicron,BA.1.20,2022-01-02
-6.116185,-44.68373,6,EPI_ISL_10498345,Omicron,BA.1.18,2022-02-15
-6.1081524,-44.66021,6,EPI_ISL_10828685,Omicron,BA.1.15,2022-01-31
-4.670953,-42.722786,6,EPI_ISL_9870759,Omicron,BA.1.17.2,2022-02-03
-6.116006,-44.69148,6,EPI_ISL_10941290,Omicron,Unassigned,2022-02-20
-6.0846825,-44.66016,6,EPI_ISL_12617983,Omicron,BA.1,2022-04-26
-6.2723255,-44.824253,6,EPI_ISL_10413394,Omicron,BA.1,2022-02-20
-6.272415,-44.8164,6,EPI_ISL_8419098,Omicron,BA.1,2021-12-29
-6.2099495,-44.80077,6,EPI_ISL_10254984,Omicron,BA.1,2022-02-11
-6.0925255,-44.722733,6,EPI_ISL_9846726,Omicron,BA.1.13.1,2022-01-21
-6.061453,-44.67594,6,EPI_ISL_8404722,Omicron,BA.1,2021-12-14
-6.108322,-44.660393,6,EPI_ISL_10586230,Omicron,BA.1,2022-02-17
-4.498824,-42.402462,6,EPI_ISL_10861812,Omicron,BA.1.21,2022-02-05
-4.8036222,-43.113464,6,EPI_ISL_10820838,Omicron,BA.1.15,2022-01-13
-4.5380707,-42.949436,6,EPI_ISL_10740060,Omicron,BA.1.17,2022-02-25
-6.0377946,-44.644726,6,EPI_ISL_9778273,Omicron,BA.1,2022-02-02
-6.1162367,-44.668,6,EPI_ISL_8600022,Omicron,BA.1.20,2021-12-26
-6.0380306,-44.62912,6,EPI_ISL_8831144,Omicron,BA.1.15,2021-12-30
-6.116044,-44.66803,6,EPI_ISL_8746648,Omicron,BA.1,2022-01-13
-6.0769615,-44.629032,6,EPI_ISL_11454523,Omicron,BA.1.18,2022-03-07
-6.092767,-44.67588,6,EPI_ISL_12136246,Omicron,BA.1.17.2,2022-02-17
-6.0769444,-44.683617,6,EPI_ISL_8976517,Omicron,BA.1.15,2021-12-30
-6.092596,-44.660316,6,EPI_ISL_8931513,Omicron,BA.1.17.2,2022-01-14
-6.069214,-44.644783,6,EPI_ISL_12464183,Omicron,BA.1.15,2022-01-13
-6.0927095,-44.629013,6,EPI_ISL_9065950,Omicron,BA.1,2022-01-18
-6.100483,-44.67566,6,EPI_ISL_9073363,Omicron,BA.1,2022-01-10
-6.092598,-44.808826,6,EPI_ISL_8821339,Omicron,BA.1,2022-01-09
-6.2097054,-44.77755,6,EPI_ISL_9557914,Omicron,BA.1,2022-01-29
-6.248844,-44.78516,6,EPI_ISL_8758597,Omicron,BA.1,2022-01-10
-6.0691786,-44.62121,6,EPI_ISL_11225792,Omicron,BA.1.18,2021-12-27
-6.0299854,-44.59763,6,EPI_ISL_9306845,Omicron,BA.1,2022-01-23
-6.0846405,-44.597687,6,EPI_ISL_8935111,Omicron,BA.1.17.2,2022-01-12
-6.0535374,-44.597755,6,EPI_ISL_9177201,Omicron,BA.1,2022-01-18
-5.990882,-44.605423,6,EPI_ISL_11242082,Omicron,BA.1.18,2022-03-03
-6.108227,-44.668053,6,EPI_ISL_8756903,Omicron,BA.1.16,2022-01-05
-6.123909,-44.683693,6,EPI_ISL_10132147,Omicron,BA.1.15,2022-02-09
-4.905249,-42.91016,6,EPI_ISL_9343260,Omicron,BA.1.20,2022-01-12
-6.0300236,-44.605495,6,EPI_ISL_8972416,Omicron,BA.1.17.2,2022-01-15
-6.1159897,-44.68363,6,EPI_ISL_11361677,Omicron,BA.1,2022-03-03
-6.116292,-44.582016,6,EPI_ISL_8863382,Omicron,BA.1,2022-01-09
-6.1940117,-44.753918,6,EPI_ISL_15814845,Omicron,BA.1.17,2022-02-08
-6.108247,-44.652378,6,EPI_ISL_8681659,Omicron,BA.1,2021-12-30
-5.233051,-43.722816,6,EPI_ISL_11017475,Omicron,BA.1.20,2022-02-28
-6.0613956,-44.605686,6,EPI_ISL_10824286,Omicron,BA.1.15,2022-01-24
-6.1238575,-44.683556,6,EPI_ISL_9955777,Omicron,BA.1,2022-02-01
-6.061468,-44.62118,6,EPI_ISL_9386437,Omicron,BA.1.17.2,2022-01-22
-5.9599094,-44.6757,6,EPI_ISL_10186760,Omicron,BA.1.15,2022-01-29
-6.0536957,-44.605614,6,EPI_ISL_9874178,Omicron,BA.1.15.1,2022-02-06
-5.834752,-44.496056,6,EPI_ISL_9312589,Omicron,BA.1.17.2,2022-01-23
-6.069131,-44.66043,6,EPI_ISL_9277105,Omicron,BA.1.17.2,2022-01-22
-6.0847807,-44.644722,6,EPI_ISL_8924954,Omicron,BA.1.17,2022-01-05
-6.139385,-44.683697,6,EPI_ISL_9127824,Omicron,BA.1,2022-01-17
-5.9518394,-44.636993,6,EPI_ISL_8428774,Omicron,BA.1.17,2021-12-31
-6.1237345,-44.69935,6,EPI_ISL_9616269,Omicron,BA.1,2022-01-30
-5.217696,-43.73828,6,EPI_ISL_8501882,Omicron,BA.1.15,2021-12-29
-6.1081543,-44.675827,6,EPI_ISL_10876284,Omicron,BA.1.17.2,2022-02-28
-5.8425207,-44.597713,6,EPI_ISL_10830360,Omicron,BA.1.15,2022-01-20
-6.264286,-44.816372,6,EPI_ISL_9698177,Omicron,BA.1.17,2022-01-17
-6.2566605,-44.824226,6,EPI_ISL_10037476,Omicron,Unassigned,2022-01-17
-6.045677,-44.660275,6,EPI_ISL_10036479,Omicron,BA.1.17.2,2022-01-15
-4.600545,-42.972664,6,EPI_ISL_10286249,Omicron,BA.1.17.2,2022-02-16
