t-SNE component 1,t-SNE component 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
15.689024385387095,15.381407080848003,1,EPI_ISL_11575458,Delta,AY.122,2022-03-14
15.796063166174878,15.300807027363986,1,EPI_ISL_8289545,Delta,AY.44,2021-12-19
15.116270941447263,15.423239381904278,1,EPI_ISL_11575478,Delta,AY.122,2022-03-14
27.39486126112473,2.178970260116894,1,EPI_ISL_9021893,Delta,AY.1,2022-01
15.785618643965847,15.345857858780901,1,EPI_ISL_8310980,Delta,AY.47,2021-12-19
8.335985501218563,4.10992251658763,1,EPI_ISL_11814003,Delta,AY.127,2022-03-11
18.219586240555458,11.349279731469814,1,EPI_ISL_16365327,Omicron,BQ.1,2022-12-18
23.075934560480007,-2.126387930326625,1,EPI_ISL_16995213,Omicron,BA.2.3.20,2022-10-26
17.861612105782573,16.028795727424875,1,EPI_ISL_15441824,Omicron,BA.5.2.10,2022-07-12
21.321297200138122,-1.9869238297811591,1,EPI_ISL_13095286,Omicron,Unassigned,2022-05-16
17.498181465969406,-10.442944275323228,1,EPI_ISL_16120796,Omicron,BN.1.5,2022-11-28
23.074267554027152,-2.1265866078126803,1,EPI_ISL_16995375,Omicron,CM.11,2022-11-04
21.45308851031014,-1.3238737545774772,1,EPI_ISL_10938725,Omicron,BA.2.9,2022-03-06
11.026132706231907,-0.9047625582748845,1,EPI_ISL_15836628,Omicron,CH.1.1.3,2022-11-13
28.995269536388783,4.432643330903971,1,EPI_ISL_12117958,Omicron,BA.1.1,2022-03-29
16.929389189189685,-14.396462311513703,1,EPI_ISL_16712982,Omicron,XBB.1.5.31,2023-01-15
29.527681343069162,0.32047020454731695,1,EPI_ISL_8817484,Omicron,BA.1,2022-01-07
17.83959217447289,16.926886471076074,1,EPI_ISL_15670934,Omicron,BA.5.2,2022-11-01
29.62660108757131,0.323428167498264,1,EPI_ISL_10841450,Omicron,BA.1.20,2022-02-22
8.749725293811354,5.695481494627316,1,EPI_ISL_16329121,Omicron,BF.7,2022-12-05
11.02443976761397,-0.8899463348883347,1,EPI_ISL_17014809,Omicron,BR.2.1,2023-01-06
22.204430573309768,16.937686716098863,1,EPI_ISL_13541881,Omicron,BA.2.12.1,2022-06-12
9.346858943970565,6.09570671792465,1,EPI_ISL_15219040,Omicron,BA.4.6,2022-09-16
16.928852893184278,-14.39664826405172,1,EPI_ISL_17370339,Omicron,XBB.1.5,2023-03-15
17.843052225663808,16.925697570938645,1,EPI_ISL_13781884,Omicron,BA.5.5,2022-06-14
21.047724947887847,-1.9951337586048739,1,EPI_ISL_12165544,Omicron,BA.2,2022-04-07
9.79230795722658,5.386713179993894,1,EPI_ISL_16332930,Omicron,BF.7.4,2022-12-05
10.027701055116385,2.171175675428597,1,EPI_ISL_16311926,Omicron,BQ.1.1.18,2022-12-19
22.38214585091901,16.856977798630425,1,EPI_ISL_14060256,Omicron,BA.2.12.1,2022-07-05
9.345702995707642,6.10260919898268,1,EPI_ISL_16034795,Omicron,BF.7,2022-11-14
17.412631573321608,-13.8625527507969,1,EPI_ISL_17068621,Omicron,XBB.1.5,2023-02-13
9.344899177767285,6.10118550779559,1,EPI_ISL_16179093,Omicron,XBG,2022-11-30
18.221841554535814,11.349285153283878,1,EPI_ISL_16848799,Omicron,BQ.1.31,2023-01-23
17.44010831026999,-12.982373976827624,1,EPI_ISL_17007533,Omicron,XBF.2,2023-01-31
20.361446738631827,-0.4876675602096616,1,EPI_ISL_10520900,Omicron,BA.2.12,2022-02-11
10.027016847651284,2.1721035038209724,1,EPI_ISL_16386691,Omicron,BQ.1.1.3,2022-12-13
9.345555634655137,6.102478121236443,1,EPI_ISL_15861492,Omicron,BA.4.6,2022-10-17
20.36679898538492,-0.4382045894838751,1,EPI_ISL_13338814,Omicron,BA.2,2022-05-04
16.350374429099844,-14.627150623497975,1,EPI_ISL_17669634,Omicron,XBB.1.5,2023-04-10
21.05021502594018,-1.9954072327783237,1,EPI_ISL_13446917,Omicron,BA.2,2022-06-13
18.21836254926676,11.349121696874994,1,EPI_ISL_15816271,Omicron,Unassigned,2022-11-07
9.7900140016178,5.3859233394744885,1,EPI_ISL_16628634,Omicron,BF.11.2,2022-11-03
21.047733380041795,-1.995057857887023,1,EPI_ISL_13722827,Omicron,BA.2,2022-06-07
17.778531158471402,12.28742435893713,1,EPI_ISL_16019877,Omicron,BQ.1.13,2022-11-22
29.432361785592704,4.425191160693879,1,EPI_ISL_9296526,Omicron,BA.1.1,2022-01-21
14.916676308260374,16.16864285474725,1,EPI_ISL_15185732,Omicron,BA.5.5,2022-07-23
27.75002809172836,2.079960539793387,1,EPI_ISL_13272942,Omicron,Unassigned,2022-05-05
21.047940755996894,-1.9951337722848668,1,EPI_ISL_13097949,Omicron,Unassigned,2022-05-23
11.02634163020084,-0.9047084520221825,1,EPI_ISL_16886431,Omicron,CH.1.1.18,2023-02-05
20.359752444375,-0.4880396586876561,1,EPI_ISL_12667325,Omicron,BA.2.3.7,2022-05-05
21.04864222661115,-1.9950663154372545,1,EPI_ISL_11028397,Omicron,BA.2.9,2022-03-07
21.0479426251953,-1.9950338818743947,1,EPI_ISL_12406035,Omicron,BA.2,2022-04-22
21.048046851846745,-1.9966718235302943,1,EPI_ISL_10107560,Omicron,BA.2.5,2022-02-11
17.494977136946673,-10.458981036660202,1,EPI_ISL_16951578,Omicron,BN.1.1.1,2023-02-06
19.96994928785763,-2.8873733942967923,1,EPI_ISL_13013463,Omicron,BA.2,2022-05-12
10.043238952669038,2.086703184454682,1,EPI_ISL_16706287,Omicron,BQ.1.1,2022-12-31
17.12503873889511,18.241202271115124,1,EPI_ISL_16718597,Omicron,BA.5.2.1,2023-01-05
16.220864078607708,-14.522918716958902,1,EPI_ISL_17294320,Omicron,XBB.1.5,2023-03-02
21.050219654086813,-1.9950551269999455,1,EPI_ISL_11823417,Omicron,BA.2.9,2022-03-23
16.840847057690773,-13.286040008878922,1,EPI_ISL_17081842,Omicron,XBB,2022-12-18
29.78115679460955,0.45494405646182495,1,EPI_ISL_12842209,Omicron,BA.1.1.14,2022-01-11
16.07677039431152,-14.104883111386009,1,EPI_ISL_16401045,Omicron,XBB,2022-12-13
29.627237425090797,0.3235537067884634,1,EPI_ISL_11245781,Omicron,BA.1.17.2,2022-03-07
17.495166871589763,-10.458308211342434,1,EPI_ISL_17474458,Omicron,BN.1.2,2023-03-22
29.4288459229847,4.427077551209343,1,EPI_ISL_12543334,Omicron,BA.1.1,2022-01-19
16.15081578289733,18.03786627340685,1,EPI_ISL_13879759,Omicron,BA.5.1.22,2022-06-28
17.841763198921427,16.928512101800266,1,EPI_ISL_14903337,Omicron,BA.5.1.1,2022-08-30
17.4939663509933,-10.45825962255329,1,EPI_ISL_17328073,Omicron,BN.1.3.1,2023-03-13
16.92871560067007,-14.397033308132423,1,EPI_ISL_17140862,Omicron,XBB.1.5,2023-02-17
21.749877633108877,1.0451030606933807,1,EPI_ISL_14087890,Omicron,BA.2,2022-06-17
29.430141996929983,4.427124190704003,1,EPI_ISL_13123538,Omicron,BA.1.1,2022-02-05
20.042484008886,15.830375452530738,1,EPI_ISL_15983543,Omicron,BA.5.2.7,2022-11-07
19.25612139409442,17.21908202999155,1,EPI_ISL_16708813,Omicron,BA.5.2,2023-01-08
15.578128918032535,16.20383006193733,1,EPI_ISL_14138266,Omicron,BA.5.2.24,2022-07-21
18.218968248032233,11.34996751355155,1,EPI_ISL_15939673,Omicron,BQ.1.5,2022-11-17
10.02833486096677,2.172066922615006,1,EPI_ISL_17215181,Omicron,BQ.1.1,2023-01-10
17.327335137295396,-14.192162800039661,1,EPI_ISL_17009643,Omicron,XBB.1.5.28,2023-02-09
