t-SNE component 1,t-SNE component 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
-15.913569278436468,17.043556352855042,0,EPI_ISL_4026479,Alpha,B.1.1.7,2021-02-14
-11.324215427840214,5.980346435603051,0,EPI_ISL_1257407,Alpha,B.1.1.7,2021-03-05
-15.913568626663645,17.042860622001,0,EPI_ISL_1481060,Alpha,B.1.1.7,2021-03-09
-11.324215427537828,5.980346439143247,0,EPI_ISL_1528242,Alpha,B.1.1.7,2021-03-25
-13.501460814715658,8.7729085135576,0,EPI_ISL_3164407,Alpha,B.1.1.7,2021-07-05
-11.324215427546276,5.980346438843465,0,EPI_ISL_4505536,Alpha,B.1.1.7,2021-07-23
-12.323847832112056,12.253353205124792,0,EPI_ISL_3186329,Alpha,B.1.1.7,2021-07-19
-11.324215427516426,5.980346440430208,0,EPI_ISL_12425719,Alpha,B.1.1.7,2021-05-13
-11.601957212345885,6.184757512439042,0,EPI_ISL_2984601,Alpha,B.1,2021-06-16
-12.325997561736298,12.249032721023271,0,EPI_ISL_3545753,Alpha,B.1.1.7,2021-07-21
-15.913568968158023,17.042826741166436,0,EPI_ISL_4377973,Alpha,B.1.1.7,2021-05-20
-11.324215427541077,5.9803464382995735,0,EPI_ISL_2981362,Alpha,B.1.1.7,2021-06-11
-11.60195631759396,6.184756519004933,0,EPI_ISL_3957884,Alpha,B.1.1.7,2021-08
-12.323847832112062,12.253353205124851,0,EPI_ISL_3164393,Alpha,B.1.1.7,2021-07-01
-12.324020079066294,12.253324628123027,0,EPI_ISL_2894562,Alpha,B.1.1.7,2021-06-05
-11.601956322352207,6.18475582355466,0,EPI_ISL_2984545,Alpha,B.1.1.7,2021-06-14
-11.324215427553362,5.980346438636091,0,EPI_ISL_1741658,Alpha,B.1.1.7,2021-04-15
-11.60195632062395,6.184755815087566,0,EPI_ISL_3186454,Alpha,B.1.1.7,2021-07-19
-12.323847832112058,12.253353205124807,0,EPI_ISL_6720837,Alpha,AY.44,2021-11-07
