t-SNE component 1,t-SNE component 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
32.80066098440375,-5.322727864222699,1,EPI_ISL_1527171,Alpha,B.1.1.7,2021-03-24
32.80022337546141,-5.321737533535662,1,EPI_ISL_1907018,Alpha,B.1.1.7,2021-04-12
32.800283793762375,-5.322639474684648,1,EPI_ISL_1565101,Alpha,B.1.1.7,2021-04-01
32.78056205703021,-5.377889648961172,1,EPI_ISL_2422460,Alpha,B.1.1.7,2021-05-10
32.799841187528365,-5.323529537667768,1,EPI_ISL_2151694,Alpha,B.1.1.7,2021-04-27
32.79772038003062,-5.328483262436863,1,EPI_ISL_1801833,Alpha,B.1.1.7,2021-04-16
32.8004137577145,-5.322815706636809,1,EPI_ISL_1382776,Alpha,B.1.1.7,2021-02-25
32.8008298048724,-5.326416502095253,1,EPI_ISL_2185528,Alpha,B.1.1.7,2021-05-10
32.79193029417707,-5.31560662703138,1,EPI_ISL_2724948,Alpha,B.1.1.7,2021-06
32.80020141798163,-5.322801574528264,1,EPI_ISL_2382302,Alpha,B.1.1.7,2021-04-26
32.79708038994089,-5.323635483779095,1,EPI_ISL_1232406,Alpha,B.1.1.7,2021-02-20
32.80042337923578,-5.3233263003273805,1,EPI_ISL_3130525,Alpha,B.1.1.7,2021-07-06
32.80045870749369,-5.323308034113764,1,EPI_ISL_3133909,Alpha,B.1.1,2021-07
32.800305053225365,-5.322810293853753,1,EPI_ISL_2250646,Alpha,B.1.1.7,2021-03
32.80089494923061,-5.32280245458992,1,EPI_ISL_3769179,Alpha,B.1,2021-07-21
32.80088484211122,-5.323503211602768,1,EPI_ISL_2535295,Alpha,B.1.1.7,2021-05-25
32.8003197998778,-5.322830757520447,1,EPI_ISL_1927953,Alpha,B.1.1.7,2021-04-21
32.80081707811565,-5.3234547128315635,1,EPI_ISL_1556594,Alpha,B.1.1.7,2021-03-22
32.80044356673956,-5.323034992621417,1,EPI_ISL_2124526,Alpha,B.1.1.7,2021-05-05
32.8001538177357,-5.322832853709843,1,EPI_ISL_1756127,Alpha,Q.4,2021-04-06
32.8008178067947,-5.323506219862407,1,EPI_ISL_2099423,Alpha,B.1.1.7,2021-04-09
