UMAP 1,UMAP 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
13.798981,-17.305206,0,EPI_ISL_2532772,Alpha,B.1.1.7,2021-02-03
13.908325,-16.72754,0,EPI_ISL_4381354,Alpha,B.1.1.7,2021-04-30
14.345917,-17.102402,0,EPI_ISL_920856,Alpha,B.1.1.7,2021-01-05
13.564636,-16.836563,0,EPI_ISL_2765113,Alpha,B.1.1.7,2021-05-04
13.846039,-16.977386,0,EPI_ISL_1191671,Alpha,B.1.1.7,2021-02-05
11.303371,-3.870706,0,EPI_ISL_1851145,Alpha,B.1.1.7,2021-04-14
13.642761,-17.328598,0,EPI_ISL_2300007,Alpha,B.1.1.7,2021-05-10
15.524803,-10.042339,0,EPI_ISL_2453073,Alpha,B.1.1.7,2021-05
13.494354,-17.047455,0,EPI_ISL_2181743,Alpha,B.1.1.7,2021-05-04
14.111481,-17.289978,0,EPI_ISL_1760299,Alpha,B.1.1.7,2021-03-02
13.752441,-17.485107,0,EPI_ISL_1380652,Alpha,B.1.1.7,2021-03-01
5.2409625,-6.4438286,0,EPI_ISL_1177700,Alpha,B.1.1.7,2021-02-21
13.814484,-17.282028,0,EPI_ISL_2022880,Alpha,B.1.1.7,2021-05-03
13.697571,-16.78189,0,EPI_ISL_7686848,Alpha,B.1.1.7,2021-04-16
13.830292,-17.336731,0,EPI_ISL_2612592,Alpha,B.1.1.7,2021-06-08
14.346069,-16.83664,0,EPI_ISL_1411389,Alpha,B.1.1.7,2021-03-19
13.689728,-16.852386,0,EPI_ISL_1288098,Alpha,B.1.1.7,2021-03-01
13.033264,-17.539825,0,EPI_ISL_2670527,Alpha,B.1.1.7,2021-05-24
15.649681,-9.628305,0,EPI_ISL_12013701,Alpha,B.1.1.7,2021-07-15
13.439819,-17.27414,0,EPI_ISL_1603200,Alpha,B.1.1.7,2021-02-08
13.681915,-17.29776,0,EPI_ISL_1356268,Alpha,B.1.1.7,2021-03-09
13.142792,-17.03186,0,EPI_ISL_1332088,Alpha,B.1.1.7,2021-03-11
14.003122,-6.6816397,0,EPI_ISL_2884613,Alpha,B.1.1.7,2021-06-10
13.572662,-17.055359,0,EPI_ISL_4096610,Alpha,B.1.1.7,2021-05-07
14.182068,-17.883621,0,EPI_ISL_1572447,Alpha,B.1.1.7,2021-03-25
13.611389,-17.453812,0,EPI_ISL_2748390,Alpha,B.1.1.7,2021-06-23
13.486603,-17.336746,0,EPI_ISL_1186534,Alpha,B.1.1.7,2021-02-26
14.111694,-16.875595,0,EPI_ISL_2565716,Alpha,B.1.1.7,2021-03-15
14.095856,-16.953735,0,EPI_ISL_1986145,Alpha,B.1.1.7,2021-04-30
13.228577,-17.282013,0,EPI_ISL_1207630,Alpha,B.1.1.7,2021-02-26
13.517853,-17.133728,0,EPI_ISL_1594404,Alpha,B.1.1.7,2021-03-30
13.783173,-17.344322,0,EPI_ISL_2470863,Alpha,B.1.1.7,2021-05-25
14.541386,-16.422531,0,EPI_ISL_1675558,Alpha,B.1.1.7,2021-03-29
8.331018,-5.946881,0,EPI_ISL_5333855,Alpha,B.1.1.7,2021-06-03
15.524788,-9.463938,0,EPI_ISL_2757584,Alpha,B.1.1.7,2021-05-28
13.423973,-15.977325,0,EPI_ISL_1264901,Alpha,B.1.1.7,2021-03-03
14.337971,-15.649073,0,EPI_ISL_2291481,Alpha,B.1.1.7,2021-04-19
14.5725155,-16.29763,0,EPI_ISL_1719345,Alpha,B.1.1.7,2021-04-15
15.549067,-16.383583,0,EPI_ISL_1627771,Alpha,B.1.1.7,2021-03-24
14.189777,-15.477425,0,EPI_ISL_1564700,Alpha,B.1.1.7,2021-04-05
15.174099,-16.414892,0,EPI_ISL_1729215,Alpha,B.1.1.7,2021-04-14
14.70536,-18.000656,0,EPI_ISL_1520928,Alpha,B.1.1.7,2021-03-25
14.541246,-15.78994,0,EPI_ISL_2098741,Alpha,B.1.1.7,2021-04-27
15.009821,-17.617785,0,EPI_ISL_2756502,Alpha,B.1.1.7,2021-05-07
13.033497,-17.852196,0,EPI_ISL_2658504,Alpha,B.1.1.7,2021-04-21
15.275566,-17.602264,0,EPI_ISL_2152174,Alpha,B.1.1.7,2021-05-03
15.306959,-15.9616165,0,EPI_ISL_1404219,Alpha,B.1.1.7,2021-03-04
13.314575,-16.680695,0,EPI_ISL_1508573,Alpha,B.1.1.7,2021-03-22
14.658352,-15.485168,0,EPI_ISL_2248500,Alpha,B.1.1.7,2021-05-04
13.64304,-16.407076,0,EPI_ISL_2084371,Alpha,B.1.1.7,2021-03-14
4.369461,-11.312777,0,EPI_ISL_2987348,Alpha,B.1.1.7,2021-05-20
6.0616226,-4.4602685,0,EPI_ISL_2308921,Alpha,B.1.1.7,2021-03-15
13.267658,-16.664894,0,EPI_ISL_15630214,Alpha,B.1.1.7,2021-03-15
